,t,x
138,1.3800000000000001,0.0955998501627075
139,1.3900000000000001,0.0971393688063506
140,1.4000000000000001,0.0986387855766426
141,1.41,0.10009874609290922
142,1.42,0.10151988709675527
143,1.43,0.10290283656481441
144,1.44,0.10424821382013358
145,1.45,0.10555662964220891
146,1.46,0.10682868637568904
147,1.47,0.10806497803776022
148,1.48,0.1092660904242301
149,1.49,0.110432601214325
150,1.5,0.11156508007421492
151,1.51,0.11266408875928288
152,1.52,0.11373018121515169
153,1.53,0.11476390367748376
154,1.54,0.11576579477056811
155,1.55,0.11673638560470867
156,1.56,0.11767619987242828
157,1.57,0.11858575394350168
158,1.58,0.1194655569588324
159,1.59,0.12031611092318595
160,1.6,0.12113791079679323
161,1.61,0.12193144458583816
162,1.62,0.12269719343184113
163,1.6300000000000001,0.12343563169995289
164,1.6400000000000001,0.12414722706617082
165,1.6500000000000001,0.12483244060349016
166,1.6600000000000001,0.12549172686700358
167,1.67,0.12612553397796036
168,1.68,0.12673430370679878
169,1.69,0.12731847155516257
170,1.7,0.12787846683691426
171,1.71,0.1284147127581567
172,1.72,0.1289276264962751
173,1.73,0.12941761927801082
174,1.74,0.1298850964565777
175,1.75,0.13033045758783388
176,1.76,0.13075409650551842
177,1.77,0.13115640139556528
178,1.78,0.13153775486950448
179,1.79,0.13189853403696217
180,1.8,0.13223911057726925
181,1.81,0.1325598508101903
182,1.82,0.13286111576578222
183,1.83,0.13314326125339337
184,1.84,0.1334066379298134
185,1.85,0.1336515913665835
186,1.86,0.13387846211647772
187,1.87,0.13408758577916433
188,1.8800000000000001,0.1342792930660578
189,1.8900000000000001,0.13445390986437006
190,1.9000000000000001,0.13461175730037156
191,1.9100000000000001,0.13475315180187084
192,1.92,0.13487840515992214
193,1.93,0.13498782458977007
194,1.94,0.13508171279104073
195,1.95,0.13516036800718792
196,1.96,0.13522408408420322
197,1.97,0.1352731505285994
198,1.98,0.13530785256467498
199,1.99,0.13532847119106858
200,2.0,0.1353352832366127
201,2.0100000000000002,0.135328561415493
202,2.02,0.13530857438172417
203,2.0300000000000002,0.13527558678294785
204,2.04,0.13522985931356293
205,2.05,0.13517164876719442
206,2.06,0.13510120808850998
207,2.07,0.1350187864243915
208,2.08,0.134924629174469
209,2.09,0.13481897804102577
210,2.1,0.13470207107828008
211,2.11,0.13457414274105362
212,2.12,0.13443542393283153
213,2.13,0.13428614205322292
214,2.14,0.13412652104482825
215,2.15,0.1339567814395215
216,2.16,0.1337771404041525
217,2.17,0.1335878117856787
218,2.18,0.13338900615573085
219,2.19,0.13318093085462135
220,2.2,0.13296379003480066
221,2.21,0.1327377847037688
222,2.22,0.13250311276644872
223,2.23,0.1322599690670278
224,2.24,0.1320085454302735
225,2.25,0.1317490307023304
226,2.2600000000000002,0.13148161079100393
227,2.27,0.13120646870553726
228,2.2800000000000002,0.13092378459588794
229,2.29,0.1306337357915096
230,2.3000000000000003,0.13033649683964482
231,2.31,0.1300322395431358
232,2.32,0.12972113299775723
233,2.33,0.12940334362907857
234,2.34,0.12907903522886066
235,2.35,0.12874836899099198
236,2.36,0.12841150354697117
237,2.37,0.1280685950009401
238,2.38,0.12771979696427374
239,2.39,0.12736526058973174
240,2.4,0.1270051346051775
241,2.41,0.12663956534686918
242,2.42,0.1262686967923286
243,2.43,0.12589267059279277
244,2.44,0.12551162610525307
245,2.45,0.12512570042408724
246,2.46,0.124735028412289
247,2.47,0.12433974273230013
248,2.48,0.12393997387645003
249,2.49,0.12353585019700727
250,2.5,0.12312749793584819
251,2.5100000000000002,0.12271504125374645
252,2.52,0.1222986022592893
253,2.5300000000000002,0.12187830103742399
254,2.54,0.12145425567763943
255,2.5500000000000003,0.12102658230178737
256,2.56,0.1205953950915476
257,2.57,0.12016080631554106
258,2.58,0.11972292635609585
259,2.59,0.11928186373566987
260,2.6,0.11883772514293421
261,2.61,0.11839061545852192
262,2.62,0.11794063778044567
263,2.63,0.11748789344918872
264,2.64,0.11703248207247313
265,2.65,0.11657450154970883
266,2.66,0.1161140480961279
267,2.67,0.11565121626660779
268,2.68,0.11518609897918691
269,2.69,0.11471878753827684
270,2.7,0.1142493716575746
271,2.71,0.11377793948267881
272,2.72,0.11330457761341309
273,2.73,0.11282937112586063
274,2.74,0.11235240359411315
275,2.75,0.11187375711173825
276,2.7600000000000002,0.11139351231296765
277,2.77,0.11091174839361108
278,2.7800000000000002,0.11042854313169777
279,2.79,0.10994397290785021
280,2.8000000000000003,0.10945811272539233
281,2.81,0.10897103623019613
282,2.82,0.10848281573026963
283,2.83,0.10799352221508957
284,2.84,0.10750322537468152
285,2.85,0.10701199361845115
286,2.86,0.10651989409376929
287,2.87,0.1060269927043137
288,2.88,0.1055333541281714
289,2.89,0.10503904183570299
290,2.9,0.10454411810717373
291,2.91,0.10404864405015263
292,2.92,0.10355267961668355
293,2.93,0.1030562836202304
294,2.94,0.1025595137523997
295,2.95,0.10206242659944317
296,2.96,0.10156507765854264
297,2.97,0.10106752135388065
298,2.98,0.10056981105249904
299,2.99,0.10007199907994782
300,3.0,0.09957413673572788
301,3.0100000000000002,0.09907627430852894
302,3.02,0.0985784610912662
303,3.0300000000000002,0.0980807453959176
304,3.04,0.09758317456816468
305,3.0500000000000003,0.09708579500183888
306,3.06,0.0965886521531763
307,3.0700000000000003,0.0960917905548827
308,3.08,0.09559525383001194
309,3.09,0.09509908470565909
310,3.1,0.09460332502647137
311,3.11,0.09410801576797928
312,3.12,0.09361319704974888
313,3.13,0.09311890814835952
314,3.14,0.09262518751020701
315,3.15,0.0921320727641364
316,3.16,0.09163960073390459
317,3.17,0.09114780745047685
318,3.18,0.09065672816415751
319,3.19,0.09016639735655835
320,3.2,0.08967684875240567
321,3.21,0.08918811533118882
322,3.22,0.08870022933865165
323,3.23,0.08821322229812914
324,3.24,0.08772712502173102
325,3.25,0.08724196762137454
326,3.2600000000000002,0.08675777951966765
327,3.27,0.0862745894606457
328,3.2800000000000002,0.08579242552036175
329,3.29,0.0853113151173342
330,3.3000000000000003,0.08483128502285199
331,3.31,0.08435236137114033
332,3.3200000000000003,0.0838745696693877
333,3.33,0.08339793480763685
334,3.34,0.0829224810685408
335,3.35,0.08244823213698581
336,3.36,0.081975211109583
337,3.37,0.08150344050403033
338,3.38,0.08103294226834644
339,3.39,0.08056373778997802
340,3.4,0.0800958479047826
341,3.41,0.07962929290588752
342,3.42,0.07916409255242796
343,3.43,0.0787002660781641
344,3.44,0.07823783219998026
345,3.45,0.07777680912626644
346,3.46,0.07731721456518456
347,3.47,0.07685906573282032
348,3.48,0.07640237936122267
349,3.49,0.07594717170633154
350,3.5,0.07549345855579626
351,3.5100000000000002,0.07504125523668503
352,3.52,0.07459057662308784
353,3.5300000000000002,0.0741414371436131
354,3.54,0.07369385078878052
355,3.5500000000000003,0.07324783111831054
356,3.56,0.07280339126831234
357,3.5700000000000003,0.07236054395837124
358,3.58,0.07191930149853731
359,3.59,0.07147967579621566
360,3.6,0.07104167836296066
361,3.61,0.07060532032117459
362,3.62,0.07017061241071203
363,3.63,0.06973756499539169
364,3.64,0.06930618806941623
365,3.65,0.06887649126370166
366,3.66,0.06844848385211744
367,3.67,0.06802217475763832
368,3.68,0.06759757255840892
369,3.69,0.06717468549372285
370,3.7,0.06675352146991635
371,3.71,0.06633408806617873
372,3.72,0.06591639254027984
373,3.73,0.06550044183421605
374,3.74,0.0650862425797757
375,3.75,0.06467380110402504
376,3.7600000000000002,0.06426312343471573
377,3.77,0.06385421530561483
378,3.7800000000000002,0.06344708216175847
379,3.79,0.06304172916463001
380,3.8000000000000003,0.06263816119726366
381,3.81,0.06223638286927485
382,3.8200000000000003,0.061836398521817756
383,3.83,0.06143821223247146
384,3.84,0.061041827820055385
385,3.85,0.060647248849374925
386,3.86,0.0602544786358985
387,3.87,0.059863520250366245
388,3.88,0.059474376523332186
389,3.89,0.05908705004963982
390,3.9,0.05870154319283273
391,3.91,0.058317858089500484
392,3.92,0.057935996653561236
393,3.93,0.05755596058048132
394,3.94,0.05717775135143304
395,3.95,0.056801370237391416
396,3.96,0.056426818303170444
397,3.97,0.056054096411399926
398,3.98,0.055683205226443655
399,3.99,0.055314145218259544
400,4.0,0.054946916666202536
401,4.01,0.054581519662771236
402,4.0200000000000005,0.054217954117298614
403,4.03,0.05385621975958812
404,4.04,0.053496316143495114
405,4.05,0.05313824265045522
406,4.0600000000000005,0.05278199849295957
407,4.07,0.052427582717978316
408,4.08,0.052074994210332265
409,4.09,0.051724231696014145
410,4.1,0.05137529374545988
411,4.11,0.05102817877677013
412,4.12,0.0506828850588836
413,4.13,0.050339410714701785
414,4.14,0.04999775372416673
415,4.15,0.04965791192729164
416,4.16,0.04931988302714574
417,4.17,0.04898366459279316
418,4.18,0.04864925406218715
419,4.19,0.04831664874501987
420,4.2,0.04798584582552865
421,4.21,0.04765684236525873
422,4.22,0.04732963530578374
423,4.23,0.04700422147138408
424,4.24,0.04668059757168402
425,4.25,0.046358760204247576
426,4.26,0.04603870585713451
427,4.2700000000000005,0.045720430911416234
428,4.28,0.045403931643652765
429,4.29,0.04508920422833067
430,4.3,0.04477624474026308
431,4.3100000000000005,0.04446504915695196
432,4.32,0.04415561336091331
433,4.33,0.04384793314196558
434,4.34,0.04354200419948204
435,4.3500000000000005,0.04323782214460754
436,4.36,0.04293538250244016
437,4.37,0.042634680714177885
438,4.38,0.042335712139231416
439,4.39,0.04203847205730314
440,4.4,0.04174295567043269
441,4.41,0.04144915810500993
442,4.42,0.04115707441375531
443,4.43,0.04086669957766849
444,4.44,0.04057802850794538
445,4.45,0.040291056047864274
446,4.46,0.04000577697464114
447,4.47,0.03972218600125481
448,4.48,0.03944027777824251
449,4.49,0.03916004689546591
450,4.5,0.03888148788384807
451,4.51,0.03860459521708215
452,4.5200000000000005,0.03832936331331164
453,4.53,0.038055786536783084
454,4.54,0.03778385919947116
