,t,x
322,3.22,-0.12865528759930556
323,3.23,-0.12777072108652787
324,3.24,-0.1268910201207181
325,3.25,-0.12601617545309654
326,3.2600000000000002,-0.1251461775372197
327,3.27,-0.12428101653582001
328,3.2800000000000002,-0.12342068232753794
329,3.29,-0.12256516451355001
330,3.3000000000000003,-0.12171445242409198
331,3.31,-0.12086853512488073
332,3.3200000000000003,-0.1200274014234341
333,3.33,-0.11919103987529214
334,3.34,-0.11835943879013945
335,3.35,-0.11753258623783083
336,3.36,-0.11671047005432157
337,3.37,-0.11589307784750304
338,3.38,-0.11508039700294578
339,3.39,-0.11427241468955042
340,3.4,-0.11346911786510867
341,3.41,-0.11267049328177445
342,3.42,-0.11187652749144777
343,3.43,-0.11108720685107115
344,3.44,-0.11030251752784104
345,3.45,-0.10952244550433439
346,3.46,-0.10874697658355227
347,3.47,-0.10797609639388119
348,3.48,-0.10720979039397374
349,3.49,-0.10644804387754903
350,3.5,-0.10569084197811475
351,3.5100000000000002,-0.10493816967361135
352,3.52,-0.10419001179097984
353,3.5300000000000002,-0.10344635301065384
354,3.54,-0.10270717787097756
355,3.5500000000000003,-0.10197247077254996
356,3.56,-0.10124221598249684
357,3.5700000000000003,-0.10051639763867135
358,3.58,-0.09979499975378432
359,3.59,-0.09907800621946494
360,3.6,-0.09836540081025322
361,3.61,-0.097657167187525
362,3.62,-0.0969532889033502
363,3.63,-0.09625374940428587
364,3.64,-0.09555853203510419
365,3.65,-0.09486762004245701
366,3.66,-0.09418099657847738
367,3.67,-0.09349864470431933
368,3.68,-0.09282054739363614
369,3.69,-0.09214668753599901
370,3.7,-0.09147704794025574
371,3.71,-0.0908116113378314
372,3.72,-0.09015036038597095
373,3.73,-0.08949327767092523
374,3.74,-0.0888403457110807
375,3.75,-0.08819154696003415
376,3.7600000000000002,-0.08754686380961273
377,3.77,-0.0869062785928404
378,3.7800000000000002,-0.08626977358685144
379,3.79,-0.08563733101575187
380,3.8000000000000003,-0.08500893305342926
381,3.81,-0.08438456182631217
382,3.8200000000000003,-0.08376419941607936
383,3.83,-0.08314782786232003
384,3.84,-0.08253542916514531
385,3.85,-0.0819269852877521
386,3.86,-0.08132247815893993
387,3.87,-0.08072188967558096
388,3.88,-0.08012520170504475
389,3.89,-0.07953239608757748
390,3.9,-0.07894345463863713
391,3.91,-0.0783583591511845
392,3.92,-0.07777709139793153
393,3.93,-0.07719963313354661
394,3.94,-0.07662596609681843
395,3.95,-0.07605607201277834
396,3.96,-0.07548993259478208
397,3.97,-0.07492752954655141
398,3.98,-0.07436884456417643
399,3.99,-0.07381385933807878
400,4.0,-0.07326255555493671
401,4.01,-0.07271491489957231
402,4.0200000000000005,-0.07217091905680147
403,4.03,-0.07163054971324756
404,4.04,-0.0710937885591185
405,4.05,-0.07056061728994874
406,4.0600000000000005,-0.07003101760830584
407,4.07,-0.0695049712254631
408,4.08,-0.06898245986303754
409,4.09,-0.06846346525459478
410,4.1,-0.06794796914722114
411,4.11,-0.06743595330306278
412,4.12,-0.06692739950083347
413,4.13,-0.06642228953729022
414,4.14,-0.06592060522867843
415,4.15,-0.06542232841214612
416,4.16,-0.06492744094712857
417,4.17,-0.06443592471670267
418,4.18,-0.06394776162891266
419,4.19,-0.06346293361806685
420,4.2,-0.06298142264600635
421,4.21,-0.06250321070334557
422,4.22,-0.062028279810685524
423,4.23,-0.06155661201980021
424,4.24,-0.061088189414796365
425,4.25,-0.060622994113246835
426,4.26,-0.06016100826729847
427,4.2700000000000005,-0.05970221406475453
428,4.28,-0.05924659373013227
429,4.29,-0.05879412952569561
430,4.3,-0.058344803752464015
431,4.3100000000000005,-0.05789859875119726
432,4.32,-0.05745549690335708
433,4.33,-0.057015480632045326
434,4.34,-0.056578532402919775
435,4.3500000000000005,-0.056144634725087406
436,4.36,-0.05571377015197592
437,4.37,-0.05528592128218319
438,4.38,-0.0548610707603058
439,4.39,-0.05443920127774655
440,4.4,-0.054020295573501124
441,4.41,-0.05360433643492486
442,4.42,-0.05319130669847908
443,4.43,-0.05278118925045813
444,4.44,-0.05237396702769694
445,4.45,-0.05196962301825972
446,4.46,-0.05156814026210967
447,4.47,-0.05116950185176052
448,4.48,-0.0507736909329099
449,4.49,-0.05038069070505499
450,4.5,-0.04999048442209038
451,4.51,-0.049603055392889034
452,4.5200000000000005,-0.04921838698186608
453,4.53,-0.04883646260952617
454,4.54,-0.04845726575299408
455,4.55,-0.048080779946529574
456,4.5600000000000005,-0.04770698878202619
457,4.57,-0.04733587590949459
458,4.58,-0.04696742503753042
459,4.59,-0.04660161993376721
460,4.6000000000000005,-0.046238444425314454
461,4.61,-0.04587788239918122
462,4.62,-0.04551991780268513
463,4.63,-0.04516453464384764
464,4.64,-0.04481171699177528
465,4.65,-0.0444614489770273
466,4.66,-0.044113714791970106
467,4.67,-0.04376849869111829
468,4.68,-0.043425784991463
469,4.69,-0.04308555807278748
470,4.7,-0.04274780237797034
471,4.71,-0.042412502413276196
472,4.72,-0.04207964274863469
473,4.73,-0.0417492080179074
474,4.74,-0.0414211829191434
475,4.75,-0.041095552214823014
476,4.76,-0.04077230073209077
477,4.7700000000000005,-0.04045141336297706
478,4.78,-0.04013287506460923
479,4.79,-0.03981667085941174
480,4.8,-0.03950278583529614
481,4.8100000000000005,-0.039191205145840714
482,4.82,-0.03888191401046014
483,4.83,-0.03857489771456508
484,4.84,-0.038270141609712253
485,4.8500000000000005,-0.03796763111374497
486,4.86,-0.03766735171092433
487,4.87,-0.037369288952051036
488,4.88,-0.037073428454578526
489,4.89,-0.036779755902717086
490,4.9,-0.03648825704752926
491,4.91,-0.03619891770701694
492,4.92,-0.035911723766199825
493,4.93,-0.03562666117718596
494,4.94,-0.03534371595923402
495,4.95,-0.035062874198807985
496,4.96,-0.03478412204962371
497,4.97,-0.034507445732688186
498,4.98,-0.03423283153633132
499,4.99,-0.03396026581623041
