,t,x
165,1.6500000000000001,0.9502325919585293
166,1.6600000000000001,0.9370141755392039
167,1.67,0.9222967363247125
168,1.68,0.9061038190782451
169,1.69,0.8884613290130915
170,1.7,0.8693974903498253
171,1.71,0.8489428011635725
172,1.72,0.8271299845935967
173,1.73,0.8039939364932571
174,1.74,0.7795716696040875
175,1.75,0.7539022543433046
176,1.76,0.7270267562994759
177,1.77,0.6989881705363377
178,1.78,0.6698313528098649
179,1.79,0.6396029478086307
180,1.8,0.6083513145322546
181,1.81,0.576126448927319
182,1.82,0.5429799039045207
183,1.83,0.5089647068650102
184,1.84,0.47413527486786244
185,1.85,0.43854732757439036
186,1.86,0.4022577981085728
187,1.87,0.3653247419762019
188,1.8800000000000001,0.3278072441884575
189,1.8900000000000001,0.2897653247384941
190,1.9000000000000001,0.25125984258225487
191,1.9100000000000001,0.2123523982771251
192,1.92,0.17310523543418174
193,1.93,0.13358114114169023
194,1.94,0.09384334551916232
195,1.95,0.05395542056264975
196,1.96,0.013981178443112786
197,1.97,-0.026015430579440828
198,1.98,-0.06597042046272987
199,1.99,-0.10581987174621767
200,2.0,-0.14550003380861354
201,2.0100000000000002,-0.18494742685526827
202,2.02,-0.22409894347229967
203,2.0300000000000002,-0.26289194958500206
204,2.04,-0.3012643846589916
205,2.05,-0.3391548609838345
206,2.06,-0.3765027618802833
207,2.07,-0.41324833867402755
208,2.08,-0.4493328062808388
209,2.09,-0.4846984372501522
210,2.1,-0.5192886541166856
211,2.11,-0.5530481199123021
212,2.12,-0.585922826693367
213,2.13,-0.6178601819419246
214,2.14,-0.6488090927025189
215,2.15,-0.6787200473200125
216,2.16,-0.7075451946476833
217,2.17,-0.7352384205988414
218,2.18,-0.7617554219195404
219,2.19,-0.7870537770643236
220,2.2,-0.811093014061656
221,2.21,-0.8338346752604369
222,2.22,-0.8552423788540459
223,2.23,-0.8752818770834645
224,2.24,-0.8939211110263924
225,2.25,-0.9111302618846769
226,2.2600000000000002,-0.9268817986880364
227,2.27,-0.9411505223377324
228,2.2800000000000002,-0.9539136059197589
229,2.29,-0.9651506312230295
230,2.3000000000000003,-0.974843621404164
231,2.31,-0.9829770697465994
232,2.32,-0.9895379644680314
233,2.33,-0.9945158095364889
234,2.34,-0.9979026414617453
235,2.35,-0.9996930420352065
236,2.36,-0.9998841469978862
237,2.37,-0.9984756506226111
238,2.38,-0.9954698062031188
239,2.39,-0.9908714224492672
240,2.4,-0.984687855794127
241,2.41,-0.9769289986252552
242,2.42,-0.9676072634589881
243,2.43,-0.95673756308306
