,r,t,x,y
77,2.5547975052136067,0.78,2.132740614036832,1.4065588384008203
78,2.5449933480911064,0.79,2.111535946956708,1.4207065448352156
79,2.5351530908895383,0.8,2.0901201280414963,1.4347121817990456
80,2.5252802706263267,0.81,2.068495298855241,1.4485743487402851
81,2.515378476167124,0.8200000000000001,2.0466636218628405,1.4622916594537918
82,2.5054513480925653,0.8300000000000001,2.0246272802138012,1.4758627422199255
83,2.495502578520071,0.8400000000000001,2.0023884775239242,1.4892862399417188
84,2.485535910877408,0.85,1.9799494376549465,1.5025608102805854
85,2.4755551396245634,0.86,1.9573124044921557,1.515685125790554
86,2.465564109920346,0.87,1.9344796417200036,1.5286578740510102
87,2.4555667172300164,0.88,1.9114534325957406,1.5414777577979386
88,2.4455669068700696,0.89,1.8882360797210906,1.5541434950536477
89,2.4355686734861903,0.9,1.8648299048119932,1.5666538192549668
90,2.4255760604602603,0.91,1.8412372484664346,1.579007479379901
91,2.415593159242166,0.92,1.8174604699303885,1.591203240072732
92,2.4056241086020584,0.93,1.7935019468618947,1.6032398817675544
93,2.395673093798571,0.9400000000000001,1.7693640750932946,1.6151162008102287
94,2.385744345658445,0.9500000000000001,1.7450492683916505,1.6268310095787475
95,2.375842139562886,0.9600000000000001,1.7205599582173696,1.6383831366019965
96,2.365970794335928,0.97,1.695898593481063,1.6497714266769001
97,2.3561346710299933,0.98,1.671067640298652,1.660994740983941
98,2.346338171603831,0.99,1.6460695817447626,1.672051957201041
99,2.336585737487958,1.0,1.6209069176044193,1.682941969615793
100,2.326881848032738,1.01,1.5955821641230665,1.6936636892360304
101,2.3172310188342724,1.02,1.5700978537549486,1.704216043898726
102,2.3076377999332984,1.03,1.544456534909866,1.7145979783772067
103,2.2981067738823846,1.04,1.5186607716983351,1.7248084544866769
104,2.2886425536768202,1.05,1.4927131436751808,1.734846451188034
105,2.279249780544737,1.06,1.4666162455815825,1.7447109646899726
106,2.2699331215921807,1.07,1.4403726870856022,1.7544010085493633
107,2.260697267299067,1.08,1.4139850925212198,1.763915613769895
108,2.251546928862223,1.09,1.3874561006259023,1.7732538288989745
109,2.2424868353820133,1.1,1.360788364276732,1.7824147201228708
110,2.233521730889399,1.11,1.3339845502251204,1.7913973713600952
111,2.2246563712106866,1.12,1.3070473388301362,1.8002008843530102
112,2.2158955206676585,1.1300000000000001,1.2799794237904716,1.808824378757652
113,2.2072439486112847,1.1400000000000001,1.2527835118750739,1.8172669922317666
114,2.1987064257877718,1.1500000000000001,1.2254623226524715,1.8255278805210422
115,2.190287720536304,1.1600000000000001,1.1980185882188192,1.833606217543534
116,2.181992594818494,1.17,1.1704550529246909,1.8415011954722713
117,2.173825800080287,1.18,1.1427744731006455,1.8492120248160406
118,2.1657920729478115,1.19,1.114979616781599,1.8567379344983332
119,2.1578961307595153,1.2,1.0870732634300209,1.8640781719344526
120,2.1501426669377715,1.21,1.0590582036579912,1.8712320031067717
121,2.1425363462040883,1.22,1.030937238948141,1.8781987126381352
122,2.1350817996429945,1.23,1.0027131813735077,1.884977603863395
123,2.127783619620701,1.24,0.9743888533163287,1.891567998899078
124,2.12064635456567,1.25,0.945967087185806,1.8979692387111724
125,2.113674503619295,1.26,0.917450725134868,1.9041806831810315
126,2.1068725111660043,1.27,0.8888426187759562,1.9102017111693845
127,2.100244761253193,1.28,0.8601456288958665,1.9160317205784498
128,2.09379557191254,1.29,0.8313626251696727,1.9216701284121454
129,2.087529189395356,1.3,0.802496485873762,1.927116370834386
130,2.0814497823357385,1.31,0.773550097598009,1.932369903225468
131,2.0755614358564034,1.32,0.7445263549571187,1.9374302002365305
132,2.069868145633103,1.33,0.7154281603011694,1.9422967558420892
133,2.0643738119345705,1.34,0.6862584234253781,1.9469690833906388
134,2.0590822336558943,1.35,0.6570200612791245,1.9514467156533182
135,2.0539971023640966,1.36,0.6277159976742578,1.9557292048706325
136,2.0491219963755327,1.37,0.5983491629927186,1.9598161227972284
137,2.044460374885429,1.3800000000000001,0.5689224938935027,1.9637070607447196
138,2.040015572170505,1.3900000000000001,0.5394389330189981,1.9674016296225532
139,2.0357907918861295,1.4000000000000001,0.5099014287007224,1.9708994599769205
140,2.031789101479834,1.4100000000000001,0.4803129346644931,1.9742002020277007
141,2.0280134267432586,1.42,0.4506764097350575,1.9773035257034395
142,2.0244665465246934,1.43,0.4209948175402102,1.9802091206743555
143,2.0211510876243426,1.44,0.3912711262144366,1.9829166963833729
144,2.0180695198942042,1.45,0.3615083081020999,1.985425982075177
145,2.0152241515641114,1.46,0.33170933946020875,1.9877367268232897
146,2.012617124814924,1.47,0.3018772001607952,1.9898486995551619
147,2.0102504116191553,1.48,0.27201487339292907,1.99176168907528
148,2.008125809868472,1.49,0.2421253453644019,1.9934755040862868
149,2.0062449398064253,1.5,0.2122116050031087,1.994989973208109
150,2.0046092407836387,1.51,0.1822766436581577,1.9963049449950963
151,2.003219968351292,1.52,0.15232345480073756,1.997420287951166
152,2.0020781917072776,1.53,0.1223550337247731,1.998335890542952
153,2.001184791507805,1.54,0.09237437724739836,1.9990516612109581
154,2.000540458055473,1.55,0.06238448340927728,1.999567528378714
155,2.000145689873035,1.56,0.032388351174802175,1.9998834404599326
156,2.000000792670131,1.57,0.00238898013219979,1.9999993658636692
157,2.000105878708301,1.58,-0.027610629806425008,1.9999152929974802
158,2.000460866567551,1.59,-0.057607478705077944,1.9996312302685817
159,2.001065481315671,1.6,-0.08759856690386644,1.9991472060830102
160,2.0019192550794305,1.61,-0.11758089531896312,1.998463268842781
161,2.00302152801472,1.62,-0.14755146574251166,1.997579486941048
162,2.004371449670636,1.6300000000000001,-0.17750728114244507,1.996495948755265
163,2.0059679807405493,1.6400000000000001,-0.2074453459621865,1.9952127626383473
164,2.0078098951912353,1.6500000000000001,-0.23736266642020226,1.9937300569078378
165,2.0098957827593233,1.6600000000000001,-0.26725625080937754,1.9920479798330735
166,2.0122240518025705,1.6700000000000002,-0.2971231097961847,1.9901666996203604
167,2.014792932491817,1.68,-0.3269602567196134,1.988086404396152
168,2.0176004803280168,1.69,-0.35676470788983666,1.985807302188237
169,2.0206445799673296,1.7,-0.3865334828865739,1.9833296209049371
170,2.023922949336079,1.71,-0.41626360485713265,1.980653608312316
171,2.0274331440163036,1.72,-0.445952100814091,1.977779532009403
172,2.031172561881747,1.73,-0.47559600193259327,1.9747076794014329
173,2.0351384479633836,1.74,-0.505192343847231,1.971438357671107
174,2.039327899523029,1.75,-0.5347381669484763,1.9679718937478738
175,2.043737871313171,1.76,-0.5642305166786403,1.964308634275237
176,2.0483651810009347,1.77,-0.593666443827327,1.960448945576091
177,2.0532065147339997,1.78,-0.6230430048263514,1.9563932136160893
178,2.058258432826385,1.79,-0.6523572620440939,1.9521418439650484
179,2.0635173755422156,1.8,-0.6816062840792614,1.9476952617563903
180,2.0689796689559627,1.81,-0.710787146054024,1.9430539116446306
181,2.0746415308681194,1.82,-0.7398969299065021,1.9382182577609126
182,2.0804990767558844,1.83,-0.7689327246825681,1.933188783666595
183,2.086548325739125,1.84,-0.7978916268269411,1.9279659923048962
184,2.0927852065427017,1.85,-0.8267707404735388,1.9225504059505998
185,2.0992055634371063,1.86,-0.8555671777350626,1.9169425661578283
186,2.1058051621403204,1.87,-0.8842780589917831,1.911143033705888
187,2.1125796956648095,1.8800000000000001,-0.9129005131795003,1.9051523885431907
188,2.1195247900946272,1.8900000000000001,-0.9414316780766474,1.898971229729261
189,2.1266360102786654,1.9000000000000001,-0.9698687005905107,1.892600175374829
190,2.133908865427228,1.9100000000000001,-0.9982087370425361,1.886039862580021
191,2.1413388146002044,1.9200000000000002,-1.026448953452695,1.8792909473706498
192,2.148921272076239,1.93,-1.0545865258228795,1.8723541046326122
193,2.156651612593433,1.94,-1.0826186404193014,1.865230028044401
194,2.1645251764531754,1.95,-1.1105424940538606,1.8579194300077386
195,2.1725372744798244,1.96,-1.1383552943644635,1.8504230415763365
196,2.180683192829965,1.97,-1.166054260094256,1.8427416123827909
197,2.188958197646008,1.98,-1.193636621369748,1.8348759105636196
198,2.1973575395498615,1.99,-1.2210996199777966,1.8268267226824504
199,2.205876457973331,2.0,-1.2484405096414273,1.8185948536513634
200,2.214510185322784,2.01,-1.2756565562944566,1.810181126650402
201,2.22325395097645,2.02,-1.3027450383549015,1.8015863830452545
202,2.2321029851135035,2.03,-1.3297032469971268,1.79281148230312
203,2.241052522374793,2.04,-1.3565284864227358,1.7838573019067592
204,2.2500978053557645,2.05,-1.3832180741301383,1.774724737266751
205,2.2592340879327275,2.0599999999999996,-1.4097693411828054,1.7654147016319484
206,2.2684566384241847,2.07,-1.4361796324761593,1.7559281259981563
207,2.277760742589448,2.0799999999999996,-1.462446307003077,1.7462659590150333
208,2.2871417064672244,2.09,-1.4885667381179966,1.7364291668912253
209,2.296594859057263,2.0999999999999996,-1.5145383137995714,1.7264187332977479
210,2.306115554848504,2.11,-1.5403584369118783,1.7162356592696177
211,2.3156991761974903,2.1199999999999997,-1.566024525464121,1.7058809631057528
212,2.3253411355610667,2.13,-1.5915340128688342,1.6953556802671397
213,2.335036877587613,2.1399999999999997,-1.6168843481985335,1.6846608632732918
214,2.3447818810712566,2.15,-1.642072996440813,1.6737975815969954
215,2.354571660773632,2.1599999999999997,-1.6670974387518371,1.6627669215573668
216,2.3644017691178996,2.17,-1.6919551727082303,1.651569986211216
217,2.374267797759804,2.1799999999999997,-1.7166437125573093,1.6402078952427488
218,2.384165379040597,2.19,-1.7411605894656659,1.628681784851592
219,2.394090187326691,2.1999999999999997,-1.7655033517660366,1.6169928076391806
220,2.4040379402409178,2.21,-1.7896695652024794,1.6051421324934945
221,2.4140043997902114,2.2199999999999998,-1.8136568131737878,1.5931309444721735
222,2.423985373394541,2.23,-1.8374626969751553,1.5809604446840095
223,2.4339767148218265,2.2399999999999998,-1.8610848360380383,1.5686318501688403
224,2.4439743250335204,2.25,-1.8845208681682175,1.5561463937758424
225,2.453974152945431,2.26,-1.907768449782007,1.5435053240402519
226,2.4639721961082923,2.27,-1.9308252561406216,1.5307099050585071
227,2.47396450131244,2.28,-1.9536889815826366,1.517761416361844
228,2.4839471651208838,2.29,-1.9763573397545633,1.5046611527883413
229,2.493916334334888,2.3,-1.9988280638394724,1.4914104243534405
230,2.5038682063960995,2.31,-2.0210989067836826,1.4780105561189416
231,2.51379902972908,2.32,-2.0431676415214577,1.4644628880605028
232,2.5237051040279908,2.3299999999999996,-2.065032061197714,1.4507687749336398
233,2.533582780491036,2.34,-2.0866899793887064,1.4369295861382525
234,2.5434284620061107,2.3499999999999996,-2.1081392303206608,1.4229467055816893
235,2.553238603290999,2.36,-2.1293776690863613,1.4088215315403525
236,2.563009710991265,2.3699999999999997,-2.1504031718596277,1.3945554765198762
237,2.572738343738918,2.38,-2.171213636107706,1.3801499671138728
238,2.582421112174714,2.3899999999999997,-2.191806980801511,1.36560644386128
239,2.5920546789368886,2.4,-2.2121811466237364,1.350926361102302
240,2.6016357586189307,2.4099999999999997,-2.232334096174777,1.3361111868329827
241,2.6111611176989142,2.42,-2.252263814176473,1.3211624025584014
242,2.620627574442743,2.4299999999999997,-2.2719683076736303,1.3060815031445303
243,2.63003199878358,2.44,-2.291445606233322,1.2908699966687414
244,2.6393713121795574,2.4499999999999997,-2.3106937621419217,1.275529404269008
245,2.648642487451807,2.46,-2.329710850599879,1.2600612599917844
246,2.6578425486046924,2.4699999999999998,-2.3484949699141953,1.24446711063861
247,2.6669685706300337,2.48,-2.3670442416885935,1.2287485156114235
248,2.676017679297007,2.4899999999999998,-2.385356811011352,1.21290704675663
249,2.684987050929309,2.5,-2.403430846640801,1.196944288207913
250,2.6938739121710595,2.51,-2.421264541188438,1.180861836227826
251,2.7026755397428497,2.52,-2.43885611129967,1.1646612990481637
252,2.711389260189225,2.53,-2.4562037978321447,1.1483442967091453
253,2.7200124496188383,2.54,-2.4733058660316667,1.1319124608974056
254,2.7285425334384015,2.55,-2.4901606057056664,1.115367434782834
255,2.736976986081506,2.56,-2.506766331394223,1.0987108728542532
256,2.7453133307332975,2.57,-2.523121382538604,1.081944440753977
257,2.7535491390519304,2.5799999999999996,-2.539224123647326,1.065069815111243
258,2.7616820308876524,2.59,-2.555072944459697,1.0480886833745522
259,2.7697096740003166,2.5999999999999996,-2.570666260106841,1.031002743642929
260,2.7776297837760615,2.61,-2.5860025112701903,1.0138137044961069
261,2.78544012294382,2.6199999999999997,-2.6010801643374064,0.9965232848236779
262,2.79313850129231,2.63,-2.61589771155575,0.979133213653199
263,2.8007227753880586,2.6399999999999997,-2.6304536711828437,0.9616452299772973
264,2.8081908482950197,2.65,-2.6447465876348577,0.9440610825797653
265,2.8155406692962424,2.6599999999999997,-2.6587750316320555,0.9263825298606911
266,2.8227702336180647,2.67,-2.6725376003417294,0.9086113396606129
267,2.829877582157222,2.6799999999999997,-2.6860329175184754,0.8907492890837431
268,2.8368608012112606,2.69,-2.699259633641824,0.8727981643202526
269,2.843718022212572,2.6999999999999997,-2.712216426051183,0.8547597604676603
270,2.850447421466388,2.71,-2.7249019990781105,0.836635881351318
271,2.85704721989298,2.7199999999999998,-2.7373150841758735,0.8184283393440355
272,2.863515682774348,2.73,-2.749454440046308,0.800138955184839
273,2.8698511195055985,2.7399999999999998,-2.7613188527639414,0.7817695577969053
274,2.8760518833512285,2.75,-2.7729071358973907,0.7633219841046633
275,2.882116371206492,2.76,-2.784218130627998,0.7447980788501114
276,2.8880430233640126,2.77,-2.7952507058657163,0.7261996944083366
277,2.8938303232857776,2.78,-2.806003758362216,0.7075286906022862
278,2.8994767973806446,2.79,-2.8164762128212084,0.68878693451678
279,2.9049810147874675,2.8,-2.8266670220059744,0.6699763003118102
280,2.910341587163931,2.81,-2.8365751668440877,0.65109866903512
281,2.915557168481183,2.82,-2.846199656529321,0.6321559284341076
282,2.9206264548243266,2.8299999999999996,-2.855539528620727,0.6131499727670466
283,2.9255481841988273,2.84,-2.8645938491388794,0.5940827026136648
284,2.9303211363428923,2.8499999999999996,-2.8733617126592708,0.5749560246850897
285,2.9349441325458465,2.86,-2.8818422424028567,0.5557718516331736
286,2.9394160354725454,2.8699999999999997,-2.8900345903237294,0.5365321018592367
287,2.9437357489938387,2.88,-2.897937937193924,0.5172386993222217
288,2.947902218023108,2.8899999999999997,-2.9055514926853396,0.497893573346306
289,2.9519144283588745,2.9,-2.9128744954487718,0.47849865842796485
290,2.955771406533499,2.9099999999999997,-2.9199062131900457,0.4590558940425293
291,2.959472219667959,2.92,-2.9266459427432476,0.4395672244502339
292,2.9630159753327,2.9299999999999997,-2.9330930101410395,0.42003459850179914
293,2.966401821414556,2.94,-2.9392467706820526,0.40045996944354106
294,2.9696289459897325,2.9499999999999997,-2.945106608995362,0.380845294722055
295,2.9726965772028215,2.96,-2.950671939102019,0.36119253578846583
296,2.975603983151857,2.9699999999999998,-2.955942204473651,0.34150365790229154
297,2.9783504717793643,2.98,-2.9609168780881125,0.3217806299349115
298,2.9809353907694205,2.9899999999999998,-2.965595462482188,0.3020254241726886
299,2.983358127450661,3.0,-2.9699774898013365,0.2822400161197344
300,2.9856181087052636,3.01,-2.9740625218464776,0.26242638430036846
301,2.9877148008838414,3.02,-2.977850150117811,0.2425865100612595
302,2.9896477097262615,3.03,-2.9813399958556666,0.22272237737330003
303,2.9914163802883453,3.04,-2.9845317100783784,0.20283597263320371
304,2.9930203968744453,3.05,-2.9874249736171836,0.1829292844648744
305,2.9944593829758706,3.06,-2.9900194971481397,0.16300430352053824
306,2.995733001215151,3.07,-2.9923150212210556,0.1430630222816874
307,2.9968409532961195,3.08,-2.994311316285437,0.1231074348598263
308,2.9977829799597915,3.09,-2.9960081827134406,0.10313953679706928
309,2.998558860946045,3.0999999999999996,-2.9974054508198384,0.08316132486658187
310,2.999168414961068,3.11,-2.9985029808789836,0.06317479687290779
311,2.999611499650576,3.1199999999999997,-2.999300663138785,0.04318195145219281
312,2.9998880115787894,3.13,-2.9997984178316814,0.02318478787231655
313,2.999997886213161,3.1399999999999997,-2.9999961951826184,0.0031853058329745446
314,2.999941097914847,3.15,-2.999893975414026,-0.016814494734297237
315,2.99971765993492,3.1599999999999997,-2.999491768747795,-0.03681261386610673
316,2.999327624416329,3.17,-2.9987896154042577,-0.05680705176720758
317,2.998771082401595,3.1799999999999997,-2.9977875855981626,-0.07679580901046987
318,2.9980481638462564,3.19,-2.996485779531656,-0.0967768867368283
319,2.9971590376380566,3.1999999999999997,-2.994884327384259,-0.11674828685515928
320,2.9961039116218946,3.21,-2.9929833892998525,-0.13670801224209556
321,2.9948830326305353,3.2199999999999998,-2.9907831553706608,-0.1566540669417297
322,2.993496686521091,3.23,-2.9882838456182426,-0.1765844563652152
323,2.9919451982172975,3.2399999999999998,-2.985485709971491,-0.1964971874902165
324,2.990228931757577,3.25,-2.9823890282416388,-0.21639026906021674
325,2.9883482903489234,3.26,-2.9789941100942783,-0.23626171178363475
326,2.986303716426615,3.27,-2.975301295018395,-0.25610952853275937
327,2.98409569171977,3.28,-2.9713109522924195,-0.2759317345424537
328,2.9817247373227747,3.29,-2.9670234809472986,-0.29572634760863703
329,2.9791914137725897,3.3,-2.9624393097265944,-0.3154913882864964
330,2.9764963211319646,3.31,-2.9575588970436093,-0.33522488008843665
331,2.9736400990785703,3.32,-2.9523827309355433,-0.3549248496817203
332,2.9706234270000893,3.33,-2.946911329014695,-0.37458932708580633
333,2.9674470240952546,3.34,-2.9411452384166967,-0.3942163458693397
334,2.964111649480886,3.3499999999999996,-2.9350850357458023,-0.41380394334679865
335,2.9606181023049247,3.36,-2.9287313270172297,-0.43335016077475924
336,2.9569672218654883,3.3699999999999997,-2.9220847475965566,-0.45285304354776545
337,2.9531598877359704,3.38,-2.9151459621361866,-0.472310641393794
338,2.949197019896182,3.3899999999999997,-2.9079156645088826,-0.4917210085692732
339,2.9450795788695703,3.4,-2.9003945777383833,-0.5110822040536624
340,2.940808565866501,3.4099999999999997,-2.8925834539270974,-0.530392291743546
341,2.9363850229336292,3.42,-2.8844830741808964,-0.549649340646248
342,2.9318100331093464,3.4299999999999997,-2.8760942485310057,-0.5688514250729242
343,2.9270847205853117,3.44,-2.867417815852999,-0.5879966248311352
344,2.922210250874053,3.4499999999999997,-2.8584546437829146,-0.6070830254168578
345,2.9171878309826305,3.46,-2.8492056286304885,-0.6261087182059404
346,2.9120187095923407,3.4699999999999998,-2.83967169528953,-0.6450718006449572
347,2.90670417724443,3.48,-2.8298537971454274,-0.6639703764414682
348,2.90124556653179,3.4899999999999998,-2.819752915979814,-0.6828025557536411
349,2.895644252296587,3.5,-2.809370061872389,-0.7015664553792397
350,2.8899016518337697,3.51,-2.798706273099911,-0.7202601989439363
351,2.8840192251003964,3.52,-2.78776261603237,-0.7388819170889542
352,2.8779984749306995,3.53,-2.7765401850263536,-0.7574297476579952
353,2.871840947256802,3.54,-2.76504010231561,-0.7759018358834606
354,2.8655482313349774,3.55,-2.753263517898828,-0.7942963345719196
355,2.8591219599773394,3.56,-2.741211609424634,-0.8126114042888336
356,2.8525638097888213,3.57,-2.7288855820738336,-0.8308452135424917
357,2.8458755014092896,3.58,-2.716286668438889,-0.8489959389671652
358,2.8390587997606263,3.59,-2.703416128400666,-0.8670617655054355
359,2.8321155142985672,3.5999999999999996,-2.6902752490024415,-0.8850408865897041
360,2.8250474992691013,3.61,-2.676865344321205,-0.9029315043228463
361,2.8178566539691654,3.6199999999999997,-2.663187755336251,-0.9207318296579958
362,2.810544923011377,3.63,-2.649243849795078,-0.9384400825774543
363,2.803114296592507,3.6399999999999997,-2.6350350220766225,-0.956054492270685
364,2.7955668107653526,3.65,-2.6205626930518138,-0.9735732973113987
365,2.787904547713664,3.6599999999999997,-2.6058283099414954,-0.9909947458336891
366,2.78012963602971,3.67,-2.5908333461716984,-1.008317095707223
367,2.7722442509940675,3.6799999999999997,-2.5755793012263055,-1.025538614711447
368,2.7642506148571364,3.69,-2.5600677004970986,-1.042657580708813
369,2.756150997121888,3.6999999999999997,-2.544300095131225,-1.059672281816986
370,2.747947714827262,3.71,-2.5282780618760805,-1.0765810165800354
371,2.7396431328316164,3.7199999999999998,-2.512003202921641,-1.0933820941385737
372,2.731239664095555,3.73,-2.495477145740237,-1.1100738343988477
373,2.722739769963429,3.7399999999999998,-2.478701542923817,-1.1266545682007394
374,2.7141459604427256,3.75,-2.461678072018682,-1.1431226374846875
375,2.7054607944805165,3.76,-2.4444084353577376,-1.1594763954574856
376,2.696686880236061,3.77,-2.4268943598902566,-1.1757142067569655
377,2.6878268753486037,3.78,-2.4091375970091926,-1.1918344476155278
378,2.678883487199313,3.79,-2.391139922376035,-1.2078355060225212
379,2.6698594731662637,3.8,-2.3729031357432504,-1.2237157818854378
380,2.660757640871254,3.81,-2.3544290607743035,-1.2394736871899266
381,2.651580848417188,3.82,-2.3357195448612975,-1.2551076461585866
382,2.6423320046146563,3.83,-2.316776458940231,-1.2706160954085512
383,2.6330140691962614,3.84,-2.297601697303912,-1.2859974841078177
384,2.623630053017129,3.8499999999999996,-2.2781971774125243,-1.301250274130334
385,2.6141830182399675,3.86,-2.258564839701886,-1.3163729402098099
386,2.6046760785029095,3.8699999999999997,-2.2387066473894093,-1.3313639700922377
387,2.5951123990682765,3.88,-2.2186245862777754,-1.3462218646871233
388,2.5854951969503004,3.8899999999999997,-2.1983206645563627,-1.3609451382173874
389,2.5758277410196952,3.9,-2.177796912600421,-1.3755323183679475
390,2.566113352082894,3.9099999999999997,-2.157055382768044,-1.3899819464329433
391,2.5563554029335944,3.92,-2.1360981491949302,-1.4042925774616108
392,2.546557318374171,3.9299999999999997,-2.114927307586974,-1.4184627804027716
393,2.536722575204352,3.94,-2.0935449750106914,-1.432491138247941
394,2.526854702174456,3.9499999999999997,-2.0719532896815234,-1.4463762481730236
395,2.5169572799003115,3.96,-2.0501544107500087,-1.460116721678599
396,2.5070339407368767,3.9699999999999998,-2.0281505180858765,-1.473711184728766
397,2.4970883686074177,3.98,-2.0059438120600537,-1.4871582778885493
398,2.487124298784986,3.9899999999999998,-1.983536513324641,-1.5004566564598374
399,2.477145517622747,4.0,-1.960930862590836,-1.5136049906158564
400,2.467155862229644,4.01,-1.9381291204048763,-1.5266019655341467
401,2.4571592200876675,4.02,-1.9151335669219787,-1.5394462815280476
402,2.4471595286069086,4.03,-1.891946501678326,-1.5521366541766646
403,2.437160774614439,4.04,-1.8685702433611244,-1.5646718144533056
404,2.427166993772889,4.05,-1.8450071295767234,-1.57705050885239
405,2.4171822699245293,4.06,-1.8212595166168655,-1.5892714995147936
406,2.4072107343564895,4.07,-1.797329779223055,-1.6013335643516353
407,2.3972565649826723,4.08,-1.7732203103490942,-1.613235497166481
