,dx,dy,t,x,y
64,-1.8155592172081185,1.5921675970981117,0.65,2.388251395647168,1.210372811472079
65,-1.8393505559203014,1.5799844629947302,0.66,2.3699766944920952,1.2262337039468676
66,-1.8629579611096792,1.5676433317616985,0.67,2.3514649976425477,1.2419719740731194
67,-1.886379072055406,1.5551454375018559,0.68,2.332718156252784,1.2575860480369372
68,-1.909611546665904,1.542492029994213,0.6900000000000001,2.31373804499132,1.273074364443936
69,-1.9326530617130735,1.5296843745689768,0.7000000000000001,2.2945265618534654,1.2884353744753823
70,-1.9555013130646102,1.5167237519810162,0.7100000000000001,2.2750856279715244,1.3036675420430734
71,-1.9781540159144193,1.50361145828179,0.72,2.255417187422685,1.3187693439429462
72,-2.000608905011094,1.4903488046897408,0.73,2.2355232070346114,1.3337392700073958
73,-2.022863734884435,1.4769371174591759,0.74,2.2154056761887637,1.34857582325629
74,-2.0449162800700025,1.4633777377476418,0.75,2.1950666066214626,1.3632775200466682
75,-2.066764335331654,1.4496720214818104,0.76,2.1745080322227155,1.3778428902211026
76,-2.08840571588207,1.4358213392218866,0.77,2.15373200883283,1.3922704772547134
77,-2.1098382576012304,1.4218270760245546,0.78,2.132740614036832,1.4065588384008203
78,-2.1310598172528232,1.4076906313044721,0.79,2.111535946956708,1.4207065448352156
79,-2.1520682726985685,1.3934134186943308,0.8,2.0901201280414963,1.4347121817990456
80,-2.1728615231104276,1.378996865903494,0.81,2.068495298855241,1.4485743487402851
81,-2.193437489180688,1.364442414575227,0.8200000000000001,2.0466636218628405,1.4622916594537918
82,-2.213794113329888,1.349751520142534,0.8300000000000001,2.0246272802138012,1.4758627422199255
83,-2.2339293599125782,1.334925651682616,0.8400000000000001,2.0023884775239242,1.4892862399417188
84,-2.253841215420878,1.3199662917699644,0.85,1.9799494376549465,1.5025608102805854
85,-2.2735276886858307,1.3048749363281038,0.86,1.9573124044921557,1.515685125790554
86,-2.2929868110765153,1.2896530944800024,0.87,1.9344796417200036,1.5286578740510102
87,-2.312216636696908,1.2743022883971604,0.88,1.9114534325957406,1.5414777577979386
88,-2.3312152425804715,1.2588240531473938,0.89,1.8882360797210906,1.5541434950536477
89,-2.3499807288824504,1.2432199365413288,0.9,1.8648299048119932,1.5666538192549668
90,-2.3685112190698514,1.227491498977623,0.91,1.8412372484664346,1.579007479379901
91,-2.3868048601090983,1.2116403132869256,0.92,1.8174604699303885,1.591203240072732
92,-2.4048598226513316,1.1956679645745965,0.93,1.7935019468618947,1.6032398817675544
93,-2.422674301215343,1.1795760500621963,0.9400000000000001,1.7693640750932946,1.6151162008102287
94,-2.440246514368121,1.163366178927767,0.9500000000000001,1.7450492683916505,1.6268310095787475
95,-2.457574704902995,1.1470399721449132,0.9600000000000001,1.7205599582173696,1.6383831366019965
96,-2.47465714001535,1.1305990623207087,0.97,1.695898593481063,1.6497714266769001
97,-2.491492111475911,1.1140450935324346,0.98,1.671067640298652,1.660994740983941
98,-2.5080779358015617,1.097379721163175,0.99,1.6460695817447626,1.672051957201041
99,-2.5244129544236893,1.0806046117362795,1.0,1.6209069176044193,1.682941969615793
100,-2.5404955338540454,1.063721442748711,1.01,1.5955821641230665,1.6936636892360304
101,-2.556324065848089,1.046731902503299,1.02,1.5700978537549486,1.704216043898726
102,-2.5718969675658103,1.0296376899399107,1.03,1.544456534909866,1.7145979783772067
103,-2.587212681730015,1.0124405144655568,1.04,1.5186607716983351,1.7248084544866769
104,-2.602269676782051,0.9951420957834539,1.05,1.4927131436751808,1.734846451188034
105,-2.6170664470349587,0.977744163721055,1.06,1.4666162455815825,1.7447109646899726
106,-2.631601512824045,0.9602484580570682,1.07,1.4403726870856022,1.7544010085493633
107,-2.6458734206548424,0.9426567283474799,1.08,1.4139850925212198,1.763915613769895
108,-2.6598807433484617,0.9249707337506016,1.09,1.3874561006259023,1.7732538288989745
109,-2.6736220801843062,0.9071922428511546,1.1,1.360788364276732,1.7824147201228708
110,-2.6870960570401428,0.8893230334834136,1.11,1.3339845502251204,1.7913973713600952
111,-2.700301326529515,0.8713648925534242,1.12,1.3070473388301362,1.8002008843530102
112,-2.7132365681364776,0.8533196158603145,1.1300000000000001,1.2799794237904716,1.808824378757652
113,-2.7259004883476496,0.8351890079167159,1.1400000000000001,1.2527835118750739,1.8172669922317666
114,-2.7382918207815634,0.8169748817683143,1.1500000000000001,1.2254623226524715,1.8255278805210422
115,-2.750409326315301,0.7986790588125461,1.1600000000000001,1.1980185882188192,1.833606217543534
116,-2.762251793208407,0.7803033686164605,1.17,1.1704550529246909,1.8415011954722713
117,-2.773818037224061,0.7618496487337637,1.18,1.1427744731006455,1.8492120248160406
118,-2.7851069017474996,0.743319744521066,1.19,1.114979616781599,1.8567379344983332
119,-2.796117257901679,0.7247155089533472,1.2,1.0870732634300209,1.8640781719344526
120,-2.8068480046601576,0.7060388024386608,1.21,1.0590582036579912,1.8712320031067717
121,-2.8172980689572027,0.6872914926320941,1.22,1.030937238948141,1.8781987126381352
122,-2.8274664057950925,0.6684754542490052,1.23,1.0027131813735077,1.884977603863395
123,-2.837351998348617,0.6495925688775525,1.24,0.9743888533163287,1.891567998899078
124,-2.8469538580667586,0.6306447247905373,1.25,0.945967087185806,1.8979692387111724
125,-2.856271024771547,0.6116338167565787,1.26,0.917450725134868,1.9041806831810315
126,-2.865302566754077,0.5925617458506375,1.27,0.8888426187759562,1.9102017111693845
127,-2.874047580867675,0.573430419263911,1.28,0.8601456288958665,1.9160317205784498
128,-2.882505192618218,0.5542417501131152,1.29,0.8313626251696727,1.9216701284121454
129,-2.8906745562515788,0.5349976572491747,1.3,0.802496485873762,1.927116370834386
130,-2.898554854838202,0.5157000650653393,1.31,0.773550097598009,1.932369903225468
131,-2.9061453003547957,0.4963509033047458,1.32,0.7445263549571187,1.9374302002365305
132,-2.9134451337631337,0.47695210686744627,1.33,0.7154281603011694,1.9422967558420892
133,-2.9204536250859583,0.45750561561691877,1.34,0.6862584234253781,1.9469690833906388
134,-2.927170073479977,0.438013374186083,1.35,0.6570200612791245,1.9514467156533182
135,-2.933593807305949,0.4184773317828385,1.36,0.6277159976742578,1.9557292048706325
136,-2.9397241841958426,0.3988994419951457,1.37,0.5983491629927186,1.9598161227972284
137,-2.9455605911170792,0.3792816625956685,1.3800000000000001,0.5689224938935027,1.9637070607447196
138,-2.95110244443383,0.3596259553459987,1.3900000000000001,0.5394389330189981,1.9674016296225532
139,-2.9563491899653807,0.33993428580048163,1.4000000000000001,0.5099014287007224,1.9708994599769205
140,-2.961300303041551,0.3202086231096621,1.4100000000000001,0.4803129346644931,1.9742002020277007
141,-2.9659552885551594,0.3004509398233717,1.42,0.4506764097350575,1.9773035257034395
142,-2.9703136810115334,0.28066321169347347,1.43,0.4209948175402102,1.9802091206743555
143,-2.9743750445750594,0.2608474174762911,1.44,0.3912711262144366,1.9829166963833729
144,-2.9781389731127654,0.24100553873473324,1.45,0.3615083081020999,1.985425982075177
145,-2.9816050902349347,0.22113955964013918,1.46,0.33170933946020875,1.9877367268232897
146,-2.984773049332743,0.20125146677386346,1.47,0.3018772001607952,1.9898486995551619
147,-2.98764253361292,0.18134324892861936,1.48,0.27201487339292907,1.99176168907528
148,-2.9902132561294303,0.16141689690960126,1.49,0.2421253453644019,1.9934755040862868
149,-2.9924849598121632,0.1414744033354058,1.5,0.2122116050031087,1.994989973208109
150,-2.9944574174926446,0.1215177624387718,1.51,0.1822766436581577,1.9963049449950963
151,-2.996130431926749,0.10154896986715836,1.52,0.15232345480073756,1.997420287951166
152,-2.997503835814428,0.08157002248318207,1.53,0.1223550337247731,1.998335890542952
153,-2.9985774918164374,0.06158291816493224,1.54,0.09237437724739836,1.9990516612109581
154,-2.999351292568071,0.041589655606184855,1.55,0.06238448340927728,1.999567528378714
155,-2.999825160689899,0.021592234116534784,1.56,0.032388351174802175,1.9998834404599326
156,-2.999999048795504,0.0015926534214665267,1.57,0.00238898013219979,1.9999993658636692
157,-2.9998729394962202,-0.018407086537616673,1.58,-0.027610629806425008,1.9999152929974802
158,-2.9994468454028724,-0.0384049858033853,1.59,-0.057607478705077944,1.9996312302685817
159,-2.9987208091245154,-0.05839904460257763,1.6,-0.08759856690386644,1.9991472060830102
160,-2.9976949032641715,-0.07838726354597542,1.61,-0.11758089531896312,1.998463268842781
161,-2.996369230411572,-0.09836764382834111,1.62,-0.14755146574251166,1.997579486941048
162,-2.9947439231328974,-0.11833818742829671,1.6300000000000001,-0.17750728114244507,1.996495948755265
163,-2.992819143957521,-0.13829689730812433,1.6400000000000001,-0.2074453459621865,1.9952127626383473
164,-2.9905950853617567,-0.15824177761346817,1.6500000000000001,-0.23736266642020226,1.9937300569078378
165,-2.98807196974961,-0.17817083387291838,1.6600000000000001,-0.26725625080937754,1.9920479798330735
166,-2.9852500494305407,-0.19808207319745647,1.6700000000000002,-0.2971231097961847,1.9901666996203604
167,-2.9821296065942278,-0.21797350447974223,1.68,-0.3269602567196134,1.988086404396152
168,-2.9787109532823557,-0.23784313859322445,1.69,-0.35676470788983666,1.985807302188237
169,-2.9749944313574055,-0.2576889885910493,1.7,-0.3865334828865739,1.9833296209049371
170,-2.970980412468474,-0.2775090699047551,1.71,-0.41626360485713265,1.980653608312316
171,-2.9666692980141045,-0.2973014005427273,1.72,-0.445952100814091,1.977779532009403
172,-2.962061519102149,-0.3170640012883955,1.73,-0.47559600193259327,1.9747076794014329
173,-2.9571575365066605,-0.33679489589815403,1.74,-0.505192343847231,1.971438357671107
174,-2.9519578406218105,-0.35649211129898417,1.75,-0.5347381669484763,1.9679718937478738
175,-2.9464629514128555,-0.3761536777857602,1.76,-0.5642305166786403,1.964308634275237
176,-2.9406734183641365,-0.395777629218218,1.77,-0.593666443827327,1.960448945576091
177,-2.934589820424134,-0.4153620032175676,1.78,-0.6230430048263514,1.9563932136160893
178,-2.9282127659475727,-0.4349048413627293,1.79,-0.6523572620440939,1.9521418439650484
179,-2.9215428926345854,-0.4544041893861742,1.8,-0.6816062840792614,1.9476952617563903
180,-2.914580867466946,-0.47385809736934936,1.81,-0.710787146054024,1.9430539116446306
181,-2.907327386641369,-0.49326461993766807,1.82,-0.7398969299065021,1.9382182577609126
182,-2.8997831754998926,-0.5126218164550455,1.83,-0.7689327246825681,1.933188783666595
183,-2.891948988457344,-0.5319277512179608,1.84,-0.7978916268269411,1.9279659923048962
184,-2.8838256089259,-0.5511804936490259,1.85,-0.8267707404735388,1.9225504059505998
185,-2.8754138492367423,-0.5703781184900417,1.86,-0.8555671777350626,1.9169425661578283
186,-2.866714550558832,-0.589518705994522,1.87,-0.8842780589917831,1.911143033705888
187,-2.857728582814786,-0.6086003421196668,1.8800000000000001,-0.9129005131795003,1.9051523885431907
188,-2.8484568445938914,-0.6276211187177649,1.8900000000000001,-0.9414316780766474,1.898971229729261
189,-2.8389002630622433,-0.6465791337270071,1.9000000000000001,-0.9698687005905107,1.892600175374829
190,-2.8290597938700315,-0.6654724913616907,1.9100000000000001,-0.9982087370425361,1.886039862580021
191,-2.818936421055975,-0.6842993023017967,1.9200000000000002,-1.026448953452695,1.8792909473706498
192,-2.808531156948918,-0.7030576838819197,1.93,-1.0545865258228795,1.8723541046326122
193,-2.7978450420666015,-0.7217457602795343,1.94,-1.0826186404193014,1.865230028044401
194,-2.786879145011608,-0.7403616627025738,1.95,-1.1105424940538606,1.8579194300077386
195,-2.775634562364505,-0.758903529576309,1.96,-1.1383552943644635,1.8504230415763365
196,-2.7641124185741863,-0.777369506729504,1.97,-1.166054260094256,1.8427416123827909
197,-2.7523138658454296,-0.795757747579832,1.98,-1.193636621369748,1.8348759105636196
198,-2.7402400840236756,-0.814066413318531,1.99,-1.2210996199777966,1.8268267226824504
199,-2.727892280477045,-0.8322936730942848,2.0,-1.2484405096414273,1.8185948536513634
200,-2.715271689975603,-0.8504377041963044,2.01,-1.2756565562944566,1.810181126650402
201,-2.702379574567882,-0.868496692236601,2.02,-1.3027450383549015,1.8015863830452545
202,-2.68921722345468,-0.8864688313314179,2.03,-1.3297032469971268,1.79281148230312
203,-2.6757859528601387,-0.9043523242818239,2.04,-1.3565284864227358,1.7838573019067592
204,-2.6620871059001265,-0.9221453827534255,2.05,-1.3832180741301383,1.774724737266751
205,-2.6481220524479223,-0.9398462274552036,2.0599999999999996,-1.4097693411828054,1.7654147016319484
206,-2.633892188997234,-0.9574530883174396,2.07,-1.4361796324761593,1.7559281259981563
207,-2.61939893852255,-0.974964204668718,2.0799999999999996,-1.462446307003077,1.7462659590150333
208,-2.604643750336838,-0.9923778254119977,2.09,-1.4885667381179966,1.7364291668912253
209,-2.589628099946622,-1.0096922091997143,2.0999999999999996,-1.5145383137995714,1.7264187332977479
210,-2.5743534889044266,-1.026905624607919,2.11,-1.5403584369118783,1.7162356592696177
211,-2.558821444658629,-1.044016350309414,2.1199999999999997,-1.566024525464121,1.7058809631057528
212,-2.5430335204007095,-1.0610226752458896,2.13,-1.5915340128688342,1.6953556802671397
213,-2.5269912949099376,-1.0779228987990224,2.1399999999999997,-1.6168843481985335,1.6846608632732918
214,-2.5106963723954934,-1.094715330960542,2.15,-1.642072996440813,1.6737975815969954
215,-2.4941503823360502,-1.1113982925012247,2.1599999999999997,-1.6670974387518371,1.6627669215573668
216,-2.477354979316824,-1.1279701151388202,2.17,-1.6919551727082303,1.651569986211216
217,-2.4603118428641233,-1.1444291417048729,2.1799999999999997,-1.7166437125573093,1.6402078952427488
218,-2.443022677277388,-1.1607737263104438,2.19,-1.7411605894656659,1.628681784851592
219,-2.425489211458771,-1.177002234510691,2.1999999999999997,-1.7655033517660366,1.6169928076391806
220,-2.407713198740242,-1.1931130434683197,2.21,-1.7896695652024794,1.6051421324934945
221,-2.38969641670826,-1.2091045421158586,2.2199999999999998,-1.8136568131737878,1.5931309444721735
222,-2.371440667026014,-1.2249751313167703,2.23,-1.8374626969751553,1.5809604446840095
223,-2.3529477752532606,-1.240723224025359,2.2399999999999998,-1.8610848360380383,1.5686318501688403
224,-2.3342195906637637,-1.2563472454454783,2.25,-1.8845208681682175,1.5561463937758424
225,-2.3152579860603777,-1.2718456331880048,2.26,-1.907768449782007,1.5435053240402519
226,-2.2960648575877607,-1.2872168374270812,2.27,-1.9308252561406216,1.5307099050585071
227,-2.276642124542766,-1.302459321055091,2.28,-1.9536889815826366,1.517761416361844
228,-2.256991729182512,-1.3175715598363755,2.29,-1.9763573397545633,1.5046611527883413
229,-2.2371156365301608,-1.3325520425596482,2.3,-1.9988280638394724,1.4914104243534405
230,-2.2170158341784125,-1.3473992711891218,2.31,-2.0210989067836826,1.4780105561189416
231,-2.1966943320907544,-1.362111761014305,2.32,-2.0431676415214577,1.4644628880605028
232,-2.1761531624004595,-1.376688040798476,2.3299999999999996,-2.065032061197714,1.4507687749336398
233,-2.1553943792073786,-1.3911266529258042,2.34,-2.0866899793887064,1.4369295861382525
234,-2.134420058372534,-1.4054261535471073,2.3499999999999996,-2.1081392303206608,1.4229467055816893
235,-2.1132322973105286,-1.419585112724241,2.36,-2.1293776690863613,1.4088215315403525
236,-2.091833214779814,-1.4336021145730853,2.3699999999999997,-2.1504031718596277,1.3945554765198762
237,-2.0702249506708092,-1.4474757574051371,2.38,-2.171213636107706,1.3801499671138728
238,-2.04840966579192,-1.461204653867674,2.3899999999999997,-2.191806980801511,1.36560644386128
239,-2.0263895416534528,-1.4747874310824909,2.4,-2.2121811466237364,1.350926361102302
240,-2.004166780249474,-1.4882227307831846,2.4099999999999997,-2.232334096174777,1.3361111868329827
241,-1.9817436038376022,-1.5015092094509819,2.42,-2.252263814176473,1.3211624025584014
242,-1.9591222547167955,-1.514645538449087,2.4299999999999997,-2.2719683076736303,1.3060815031445303
243,-1.9363049950031122,-1.5276304041555482,2.44,-2.291445606233322,1.2908699966687414
244,-1.9132941064035118,-1.5404625080946144,2.4499999999999997,-2.3106937621419217,1.275529404269008
245,-1.8900918899876766,-1.553140567066586,2.46,-2.329710850599879,1.2600612599917844
246,-1.866700665957915,-1.5656633132761302,2.4699999999999998,-2.3484949699141953,1.24446711063861
247,-1.8431227734171354,-1.5780294944590623,2.48,-2.3670442416885935,1.2287485156114235
248,-1.8193605701349451,-1.590237874007568,2.4899999999999998,-2.385356811011352,1.21290704675663
249,-1.7954164323118698,-1.6022872310938674,2.5,-2.403430846640801,1.196944288207913
250,-1.7712927543417392,-1.6141763607922919,2.51,-2.421264541188438,1.180861836227826
251,-1.7469919485722456,-1.62590407419978,2.52,-2.43885611129967,1.1646612990481637
252,-1.722516445063718,-1.6374691985547631,2.53,-2.4562037978321447,1.1483442967091453
253,-1.6978686913461085,-1.6488705773544445,2.54,-2.4733058660316667,1.1319124608974056
254,-1.673051152174251,-1.6601070704704441,2.55,-2.4901606057056664,1.115367434782834
255,-1.6480663092813796,-1.6711775542628153,2.56,-2.506766331394223,1.0987108728542532
256,-1.6229166611309656,-1.6820809216924029,2.57,-2.523121382538604,1.081944440753977
257,-1.5976047226668646,-1.6928160824315506,2.5799999999999996,-2.539224123647326,1.065069815111243
258,-1.5721330250618282,-1.7033819629731313,2.59,-2.555072944459697,1.0480886833745522
259,-1.5465041154643935,-1.7137775067378942,2.5999999999999996,-2.570666260106841,1.031002743642929
260,-1.5207205567441604,-1.724001674180127,2.61,-2.5860025112701903,1.0138137044961069
261,-1.494784927235517,-1.7340534428916043,2.6199999999999997,-2.6010801643374064,0.9965232848236779
262,-1.4686998204797985,-1.743931807703833,2.63,-2.61589771155575,0.979133213653199
263,-1.4424678449659458,-1.7536357807885625,2.6399999999999997,-2.6304536711828437,0.9616452299772973
264,-1.416091623869648,-1.7631643917565718,2.65,-2.6447465876348577,0.9440610825797653
265,-1.3895737947910367,-1.7725166877547036,2.6599999999999997,-2.6587750316320555,0.9263825298606911
266,-1.3629170094909193,-1.7816917335611528,2.67,-2.6725376003417294,0.9086113396606129
267,-1.3361239336256145,-1.7906886116789837,2.6799999999999997,-2.6860329175184754,0.8907492890837431
268,-1.309197246480379,-1.7995064224278827,2.69,-2.699259633641824,0.8727981643202526
269,-1.2821396407014904,-1.808144284034122,2.6999999999999997,-2.712216426051183,0.8547597604676603
270,-1.254953822026977,-1.8166013327187402,2.71,-2.7249019990781105,0.836635881351318
271,-1.2276425090160532,-1.8248767227839158,2.7199999999999998,-2.7373150841758735,0.8184283393440355
272,-1.2002084327772584,-1.8329696266975386,2.73,-2.749454440046308,0.800138955184839
273,-1.172654336695358,-1.840879235175961,2.7399999999999998,-2.7613188527639414,0.7817695577969053
274,-1.144982976156995,-1.8486047572649271,2.75,-2.7729071358973907,0.7633219841046633
275,-1.117197118275167,-1.8561454204186651,2.76,-2.784218130627998,0.7447980788501114
276,-1.089299541612505,-1.8635004705771443,2.77,-2.7952507058657163,0.7261996944083366
277,-1.0612930359034292,-1.8706691722414774,2.78,-2.806003758362216,0.7075286906022862
278,-1.03318040177517,-1.8776508085474723,2.79,-2.8164762128212084,0.68878693451678
279,-1.0049644504677153,-1.8844446813373161,2.8,-2.8266670220059744,0.6699763003118102
280,-0.9766480035526801,-1.8910501112293918,2.81,-2.8365751668440877,0.65109866903512
281,-0.9482338926511614,-1.897466437686214,2.82,-2.846199656529321,0.6321559284341076
282,-0.91972495915057,-1.9036930190804846,2.8299999999999996,-2.855539528620727,0.6131499727670466
283,-0.8911240539204972,-1.9097292327592528,2.84,-2.8645938491388794,0.5940827026136648
284,-0.8624340370276344,-1.9155744751061805,2.8499999999999996,-2.8733617126592708,0.5749560246850897
285,-0.8336577774497603,-1.9212281616019045,2.86,-2.8818422424028567,0.5557718516331736
286,-0.804798152788855,-1.9266897268824863,2.8699999999999997,-2.8900345903237294,0.5365321018592367
287,-0.7758580489833324,-1.9319586247959495,2.88,-2.897937937193924,0.5172386993222217
288,-0.7468403600194591,-1.937034328456893,2.8899999999999997,-2.9055514926853396,0.497893573346306
289,-0.7177479876419472,-1.941916330299181,2.9,-2.9128744954487718,0.47849865842796485
290,-0.6885838410637939,-1.946604142126697,2.9099999999999997,-2.9199062131900457,0.4590558940425293
291,-0.6593508366753509,-1.9510972951621652,2.92,-2.9266459427432476,0.4395672244502339
292,-0.6300518977526988,-1.9553953400940263,2.9299999999999997,-2.9330930101410395,0.42003459850179914
293,-0.6006899541653116,-1.9594978471213684,2.94,-2.9392467706820526,0.40045996944354106
294,-0.5712679420830824,-1.963404405996908,2.9499999999999997,-2.945106608995362,0.380845294722055
295,-0.5417888036826988,-1.9671146260680128,2.96,-2.950671939102019,0.36119253578846583
296,-0.5122554868534372,-1.9706281363157674,2.9699999999999998,-2.955942204473651,0.34150365790229154
297,-0.4826709449023673,-1.9739445853920752,2.98,-2.9609168780881125,0.3217806299349115
298,-0.4530381362590329,-1.977063641654792,2.9899999999999998,-2.965595462482188,0.3020254241726886
299,-0.4233600241796016,-1.9799849932008908,3.0,-2.9699774898013365,0.2822400161197344
300,-0.3936395764505527,-1.9827083478976517,3.01,-2.9740625218464776,0.26242638430036846
301,-0.36387976509188924,-1.9852334334118742,3.02,-2.977850150117811,0.2425865100612595
302,-0.33408356605995004,-1.9875599972371112,3.03,-2.9813399958556666,0.22272237737330003
303,-0.30425395894980556,-1.989687806718919,3.04,-2.9845317100783784,0.20283597263320371
304,-0.27439392669731155,-1.9916166490781224,3.05,-2.9874249736171836,0.1829292844648744
305,-0.24450645528080736,-1.9933463314320932,3.06,-2.9900194971481397,0.16300430352053824
306,-0.2145945334225311,-1.994876680814037,3.07,-2.9923150212210556,0.1430630222816874
307,-0.18466115228973945,-1.9962075441902913,3.08,-2.994311316285437,0.1231074348598263
308,-0.1547093051956039,-1.997338788475627,3.09,-2.9960081827134406,0.10313953679706928
309,-0.1247419872998728,-1.998270300546559,3.0999999999999996,-2.9974054508198384,0.08316132486658187
310,-0.0947621953093617,-1.9990019872526557,3.11,-2.9985029808789836,0.06317479687290779
311,-0.06477292717828921,-1.9995337754258566,3.1199999999999997,-2.999300663138785,0.04318195145219281
312,-0.034777181808474826,-1.9998656118877878,3.13,-2.9997984178316814,0.02318478787231655
313,-0.004777958749461817,-1.999997463455079,3.1399999999999997,-2.9999961951826184,0.0031853058329745446
314,0.025221742101445857,-1.999929316942684,3.15,-2.999893975414026,-0.016814494734297237
