,dx,dy,t,x,y
0,-0.0319355236764521,0.0013071465763708598,0.01,0.02059706291701657,2.9268442559379433
1,-0.026910661755652238,0.0013046444579664681,0.02,0.020307245305631435,2.9268573148932866
2,-0.024741175664977064,0.0013021421335542853,0.03,0.020050125282866395,2.926870348826416
3,-0.023478228438135202,0.00129963960317975,0.04,0.01980950500356253,2.9268833577352713
4,-0.022634512471898013,0.0012971368668883159,0.05,0.019579190228641085,2.926896341617793
5,-0.0220230390017349,0.001294633924725427,0.060000000000000005,0.019356050182887836,2.9269093004719227
6,-0.021554861010445518,0.0012921307767365347,0.06999999999999999,0.01913825593350218,2.926922234295601
7,-0.02118166609173602,0.0012896274229670965,0.08,0.018924638393951573,2.926935143086771
8,-0.02087471737742781,0.001287123863462581,0.09,0.018714402899907983,2.926948026843375
9,-0.020615749886411065,0.0012846200982684437,0.09999999999999999,0.01850698475669375,2.926960885563355
10,-0.020392552411456474,0.0012821161274301598,0.11,0.018301969069260692,2.9269737192446548
11,-0.020196629583066582,0.0012796119509931947,0.12,0.01809904305219461,2.926986527885218
12,-0.020021878439627588,0.001277107569003027,0.13,0.01789796607955228,2.926999311482989
13,-0.01986379761844434,0.001274602981505139,0.14,0.017698550036529398,2.927012070035913
14,-0.019718993322852964,0.0012720981885450088,0.15000000000000002,0.017500645958220505,2.927024803541934
15,-0.019584858983961617,0.0012695931901681296,0.16,0.017304134666342903,2.927037511999
16,-0.01945936087054778,0.0012670879864199903,0.17,0.01710892003782906,2.927050195405054
17,-0.019340890643785594,0.0012645825773460804,0.18000000000000002,0.016914924057995752,2.9270628537580436
18,-0.019228161520594145,0.0012620769629918982,0.19,0.016722083115115794,2.9270754870559164
19,-0.019120133609795916,0.0012595711434029546,0.2,0.01653034517805126,2.9270880952966185
20,-0.019015959226571674,0.0012570651186247473,0.21000000000000002,0.016339667614531053,2.9271006784781
21,-0.018914942176101755,0.0012545588887027878,0.22,0.016150015482397435,2.927113236598308
22,-0.018816506988008495,0.0012520524536825848,0.23,0.015961360175528395,2.9271257696551904
23,-0.018720175358668798,0.001249545813609667,0.24000000000000002,0.015773678339490962,2.9271382776466983
24,-0.01862554789410201,0.001247038968529542,0.25,0.0155869509949451,2.92715076057078
25,-0.01853228980476745,0.0012445319184877417,0.26,0.015401162822915359,2.927163218425385
26,-0.01844011958394809,0.0012420246635297897,0.27,0.015216301577513896,2.927175651208466
27,-0.018348799964705686,0.001239517203701222,0.28,0.015032357599986019,2.927188058917973
28,-0.0182581306354842,0.0012370095390475692,0.29000000000000004,0.014849323414021334,2.9272004415518578
29,-0.018167942326385855,0.0012345016696143727,0.3,0.014667193386776488,2.927212799108071
30,-0.01807809197343029,0.0012319935954471773,0.31,0.014485963443433633,2.927225131584567
31,-0.01798845873774856,0.001229485316591528,0.32,0.014305630825679492,2.927237438979298
32,-0.017898940708129144,0.001226976833092975,0.33,0.014126193886450422,2.927249721290217
33,-0.017809452153762277,0.0012244681449970708,0.34,0.01394765191480341,2.927261978515278
34,-0.01771992122300262,0.0012219592523493759,0.35000000000000003,0.013770004985952763,2.927274210652435
35,-0.017630288006011074,0.0012194501551954465,0.36000000000000004,0.013593253832439018,2.9272864176996425
36,-0.017540502896048322,0.0012169408535808578,0.37,0.013417399733129859,2.9272985996548573
37,-0.017450525197269452,0.0012144313475511675,0.38,0.01324244441733666,2.9273107565160332
38,-0.017360321937059078,0.0012119216371519526,0.39,0.013068389981799154,2.927322888281127
39,-0.017269866848940482,0.0012094117224287905,0.4,0.01289523881866826,2.9273349949480956
40,-0.017179139498408085,0.0012069016034272637,0.41000000000000003,0.012722993552924614,2.9273470765148946
41,-0.017088124529051205,0.001204391280192951,0.42000000000000004,0.012551656987920143,2.9273591329794835
42,-0.016996811010351217,0.0012018807527714392,0.43,0.012381232057935985,2.9273711643398177
43,-0.016905191871761514,0.0011993700212083213,0.44,0.012211721786819427,2.9273831705938576
44,-0.016813263410289138,0.0011968590855491975,0.45,0.012043129251902764,2.9273951517395616
45,-0.016721024860916936,0.0011943479458396548,0.46,0.011875457552524064,2.927407107774889
46,-0.016628478020937205,0.0011918366021253072,0.47000000000000003,0.011708709782567368,2.9274190386977987
47,-0.01653562692068742,0.0011893250544517523,0.48000000000000004,0.011542889006521747,2.9274309445062516
48,-0.016442477534349787,0.0011868133028646029,0.49,0.01137799823862789,2.9274428251982076
49,-0.016349037525444372,0.0011843013474094753,0.5,0.011214040424739072,2.9274546807716293
50,-0.01625531602245063,0.0011817891881319798,0.51,0.011051018426573085,2.927466511224477
51,-0.016161323420663114,0.001179276825077743,0.52,0.010888935008073726,2.9274783165547125
52,-0.01606707120694927,0.0011767642582923858,0.53,0.010727792823636718,2.927490096760299
53,-0.015972571804549317,0.0011742514878215404,0.54,0.010567594407985575,2.9275018518392
54,-0.015877838435456038,0.0011717385137108328,0.55,0.010408342167509705,2.9275135817893774
55,-0.015782884998249303,0.0011692253360059027,0.56,0.010250038372899787,2.927525286608795
56,-0.01568772595954554,0.001166711954752385,0.5700000000000001,0.010092685152935293,2.9275369662954183
57,-0.015592376257465644,0.00116419836999593,0.5800000000000001,0.009936284489296185,2.9275486208472117
58,-0.015496851215732356,0.0011616845817821759,0.59,0.009780838212285729,2.9275602502621396
59,-0.01540116646718561,0.0011591705901567858,0.6,0.009626347997364263,2.927571854538169
60,-0.0153053378856572,0.001156656395165398,0.61,0.009472815362405233,2.9275834336732656
61,-0.015209381525276918,0.0011541419968536812,0.62,0.009320241665594572,2.927594987665395
62,-0.015113313566395944,0.001151627395267291,0.63,0.009168628103903297,2.927606516512525
63,-0.015017150267410817,0.0011491125904518965,0.64,0.009017975712070843,2.927618020212623
64,-0.014920907921856588,0.0011465975824531604,0.65,0.008868285362043251,2.9276294987636566
65,-0.014824602820211209,0.001144082371316764,0.66,0.008719557762816512,2.9276409521635944
66,-0.014728251215917719,0.0011415669570883778,0.67,0.008571793460640338,2.927652380410406
67,-0.014631869295186594,0.0011390513398136807,0.68,0.008424992839542463,2.9276637835020596
68,-0.01453547315018996,0.001136535519538361,0.6900000000000001,0.008279156122137699,2.9276751614365257
69,-0.014439078755302058,0.0011340194963081,0.7000000000000001,0.008134283370689513,2.9276865142117745
70,-0.014342701946078316,0.0011315032701685965,0.7100000000000001,0.007990374488395263,2.9276978418257755
71,-0.014246358400698392,0.0011289868411655352,0.72,0.007847429220869138,2.927709144276501
72,-0.01415006362362788,0.001126470209344622,0.73,0.007705447157799346,2.9277204215619226
73,-0.014053832931279217,0.0011239533747515542,0.74,0.007564427734758533,2.9277316736800123
74,-0.013957681439475166,0.0011214363374320415,0.75,0.007424370235148427,2.9277429006287417
75,-0.013861624052538341,0.00111891909743179,0.76,0.007285273792261571,2.9277541024060856
76,-0.01376567545384844,0.0011164016547965162,0.77,0.007147137391444701,2.9277652790100155
77,-0.013669850097724557,0.0011138840095719319,0.78,0.007009959872349814,2.9277764304385063
78,-0.013574162202504304,0.0011113661618037643,0.79,0.006873739931260317,2.9277875566895313
79,-0.013478625744704108,0.0011088481115377287,0.8,0.006738476123480909,2.927798657761067
80,-0.013383254454156215,0.0011063298588195613,0.81,0.006604166865780866,2.9278097336510873
81,-0.013288061810028236,0.0011038114036949881,0.8200000000000001,0.006470810438881501,2.9278207843575683
82,-0.013193061037639934,0.0011012927462097453,0.8300000000000001,0.006338404989979348,2.927831809878487
83,-0.013098265106000172,0.0010987738864095746,0.8400000000000001,0.0062069485352975184,2.9278428102118186
84,-0.013003686725994137,0.0010962548243402112,0.85,0.0060764389626584096,2.927853785355541
85,-0.012909338349157489,0.0010937355600474123,0.86,0.0059468740340715065,2.9278647353076312
86,-0.012815232166980084,0.0010912160935769146,0.87,0.005818251388330804,2.927875660066068
87,-0.012721380110686992,0.001088696424974483,0.88,0.005690568543616724,2.9278865596288286
88,-0.01262779385144953,0.0010861765542858684,0.89,0.005563822900098045,2.9278974339938935
89,-0.012534484800983183,0.0010836564815568303,0.9,0.005438011742529769,2.927908283159241
90,-0.012441464112493254,0.0010811362068331408,0.91,0.0053131322428432055,2.927919107122852
91,-0.012348742681932624,0.0010786157301605596,0.92,0.005189181462725055,2.9279299058827046
92,-0.01225633114953906,0.0010760950515848605,0.93,0.005066156356182444,2.927940679436782
93,-0.012164239901622591,0.0010735741711518246,0.9400000000000001,0.004944053772091358,2.927951427783064
94,-0.012072479072575951,0.0010710530889072257,0.9500000000000001,0.004822870456726015,2.927962150919532
95,-0.011981058547083569,0.0010685318048968468,0.9600000000000001,0.0047026030562671755,2.9279728488441688
96,-0.011889987962506583,0.0010660103191664756,0.97,0.004583248119287424,2.9279835215549572
97,-0.011799276711423577,0.0010634886317619008,0.98,0.004464802099211828,2.9279941690498794
98,-0.011708933944308289,0.0010609667427289226,0.99,0.004347261356752472,2.9280047913269205
99,-0.011618968572327349,0.0010584446521133277,1.0,0.004230622162315613,2.9280153883840634
100,-0.011529389270242451,0.0010559223599609254,1.01,0.004114880698380336,2.9280259602192915
101,-0.011440204479402815,0.0010533998663175147,1.02,0.004000033061847685,2.928036506830591
102,-0.011351422410815078,0.0010508771712289067,1.03,0.0038860752663595266,2.928047028215946
