,dr,dtheta,r,t,theta
321,-0.12474217377795205,-0.13036634473002917,2.994699102184466,3.2199999999999998,2.9948830326305353
322,-0.14061406682475786,-0.14689746184327765,2.993372310115999,3.23,2.993496686521091
323,-0.15647204597505326,-0.1633941316982148,2.991886867220718,3.2399999999999998,2.9919451982172975
324,-0.17231431994171983,-0.17985244022886043,2.9902429215394726,3.25,2.990228931757577
325,-0.18813902871902377,-0.19626846768979433,2.988440639364164,3.26,2.9883482903489234
326,-0.20394423716484555,-0.212638288072352,2.986480205957151,3.27,2.9863037164266144
327,-0.21972792874439442,-0.22895796851902422,2.984361826334033,3.28,2.98409569171977
328,-0.23548799944917875,-0.24522356873599038,2.9820857261081355,3.29,2.9817247373227747
329,-0.25122225190466124,-0.2614311404036883,2.9796521523948716,3.3,2.97919141377259
330,-0.26692838967975163,-0.2775767265853937,2.9770613747740255,3.31,2.976496321131964
331,-0.2826040118108991,-0.2936563611337568,2.9743136863078883,3.32,2.9736400990785703
332,-0.298246607553228,-0.3096660680953197,2.971409404613013,3.33,2.9706234270000893
333,-0.31385355137072646,-0.3256018611130169,2.9683488729832863,3.34,2.967447024095254
334,-0.32942209817713564,-0.3414597428267422,2.965132461561849,3.3499999999999996,2.9641116494808863
335,-0.34494937883871835,-0.3572357042720541,2.9617605685593036,3.36,2.9606181023049247
336,-0.3604323959496648,-0.3729257242771583,2.9582336215155487,3.3699999999999997,2.9569672218654888
337,-0.3758680198904263,-0.38852576885833956,2.9545520786024446,3.38,2.9531598877359704
338,-0.3912529851787596,-0.4040317906140406,2.9507164299644435,3.3899999999999997,2.949197019896182
339,-0.40658388712280413,-0.41943972811786223,2.9467271990942074,3.4,2.94507957886957
340,-0.4218571787849516,-0.4347455053107721,2.942584944240149,3.4099999999999997,2.940808565866501
341,-0.4370691682647805,-0.44994503089290205,2.9382902598427387,3.42,2.9363850229336292
342,-0.45221601630873726,-0.46503419771532767,2.9338437779963673,3.4299999999999997,2.931810033109347
343,-0.4672937342537278,-0.4800088821723283,2.9292461699334313,3.44,2.9270847205853117
344,-0.48229818231116717,-0.4948649435946509,2.9244981475273026,3.4499999999999997,2.9222102508740524
345,-0.4972250681974922,-0.5095982236444044,2.9196004648107166,3.46,2.9171878309826305
346,-0.5120699461165044,-0.5242045457122572,2.9145539195061083,3.4699999999999998,2.9120187095923407
347,-0.5268282160983443,-0.5386797143177154,2.9093593545643417,3.48,2.90670417724443
348,-0.5414951236992462,-0.5530195145133199,2.90401765970825,3.4899999999999998,2.90124556653179
349,-0.5560657600656332,-0.5672197112937141,2.8985297729773585,3.5,2.8956442522965875
350,-0.5705350623654512,-0.5812760490106046,2.8928966822701345,3.51,2.8899016518337697
351,-0.584897814589036,-0.5951842507947713,2.8871194268800755,3.52,2.8840192251003964
352,-0.5991486487211368,-0.6089400179863526,2.881199099021936,3.53,2.8779984749306995
353,-0.6132820462851044,-0.6225390295747899,2.8751368453443704,3.54,2.8718409472568016
354,-0.6272923402595753,-0.6359769416498968,2.8689338684252768,3.55,2.8655482313349774
355,-0.6411737173673676,-0.6492493868656855,2.8625914282461076,3.56,2.8591219599773394
356,-0.6549202207356194,-0.6623519739186865,2.8561108436414377,3.57,2.8525638097888213
357,-0.6685257529255884,-0.6752802870426777,2.849493493720077,3.58,2.8458755014092896
358,-0.6819840793298464,-0.6880298855218573,2.842740819254051,3.59,2.839058799760626
359,-0.6952888319339958,-0.7005963032246949,2.8358543240317777,3.5999999999999996,2.8321155142985672
360,-0.7084335134393599,-0.7129750481608348,2.828835576171828,3.61,2.8250474992691013
361,-0.7214115017424834,-0.7251616020636269,2.821686209393663,3.6199999999999997,2.817856653969165
362,-0.734216054766648,-0.7371514200010536,2.814407924241815,3.63,2.810544923011377
363,-0.7468403156399649,-0.7489399300180005,2.8070024892600203,3.6399999999999997,2.803114296592507
364,-0.7592773182140209,-0.7605225328130659,2.7994717421118507,3.65,2.7955668107653526
365,-0.7715199929164113,-0.7718946014532899,2.7918175906445026,3.6599999999999997,2.7879045477136635
366,-0.7835611729299315,-0.7830514811304516,2.7840420138923987,3.67,2.78012963602971
367,-0.7953936006905769,-0.7939884889627985,2.7761470630174165,3.6799999999999997,2.7722442509940675
368,-0.8070099346959589,-0.8047009138463597,2.7681348621825643,3.69,2.7642506148571364
369,-0.8184027566151503,-0.8151840163602273,2.760007609356067,3.6999999999999997,2.756150997121888
370,-0.8295645786904547,-0.8254330287305133,2.751767577042877,3.71,2.747947714827262
371,-0.8404878514210302,-0.8354431548579354,2.74341711294076,3.7199999999999998,2.7396431328316164
372,-0.8511649715178076,-0.8452095704143352,2.734958640518169,3.73,2.731239664095555
373,-0.8615882901186124,-0.85472742301371,2.726394659511264,3.7399999999999998,2.7227397699634293
374,-0.8717501212519415,-0.8639918324636955,2.7177277463375287,3.75,2.7141459604427256
375,-0.8816427505373474,-0.8729978911037566,2.708960554423551,3.76,2.705460794480516
376,-0.8912584441099674,-0.8817406642367125,2.700095814444672,3.77,2.696686880236061
377,-0.9005894577562674,-0.8902151906605631,2.6911363344743235,3.78,2.6878268753486037
378,-0.9096280462477011,-0.8984164833079803,2.682085000041005,3.79,2.678883487199313
379,-0.9183664728585529,-0.9063395300011824,2.6729447740909906,3.8,2.6698594731662637
380,-0.9267970190539072,-0.913979294330327,2.6637186968549984,3.81,2.660757640871254
381,-0.9349119943333052,-0.9213307166639292,2.6544098856171887,3.82,2.651580848417188
382,-0.9427037462153538,-0.9283887153002387,2.645021534385003,3.83,2.6423320046146563
383,-0.9501646703482343,-0.9351481877689006,2.6355569134585277,3.84,2.6330140691962614
384,-0.957287220730793,-0.9416040122926476,2.626019368898169,3.8499999999999996,2.623630053017129
385,-0.9640639200286378,-0.9477510494191785,2.6164123218896442,3.86,2.6141830182399675
386,-0.9704873699694381,-0.9535841438337858,2.606739268005399,3.8699999999999997,2.604676078502909
387,-0.97655026180143,-0.9590981263637179,2.597003776361732,3.88,2.5951123990682765
388,-0.982245386798938,-0.9642878161856395,2.587209488671103,3.8899999999999997,2.5854951969503
389,-0.9875656467985912,-0.9691480232479666,2.577360118189203,3.9,2.575827741019695
390,-0.9925040647497653,-0.9736735509202119,2.5674594485565887,3.9099999999999997,2.566113352082894
391,-0.9970537952627071,-0.9778591988818517,2.5575113325348013,3.92,2.556355402933595
392,-1.0012081351376985,-0.9816997662635434,2.547519690637093,3.9299999999999997,2.546557318374171
393,-1.0049605338585967,-0.9851900550538564,2.53748850965402,3.94,2.536722575204352
394,-1.008304604034046,-0.9883248737849315,2.5274218410743514,3.9499999999999997,2.526854702174456
395,-1.0112341317696782,-0.9910990415107431,2.5173237994018938,3.96,2.5169572799003115
396,-1.0137430869546449,-0.9935073920918168,2.5071985603690132,3.9699999999999998,2.5070339407368762
397,-1.015825633445887,-0.9955447788004109,2.497050359047785,3.98,2.497088368607418
398,-1.0174761391336342,-0.9972060792602384,2.4868834878598833,3.9899999999999998,2.4871242987849858
399,-1.0186891858717404,-0.9984862007348316,2.476702294486474,4.0,2.477145517622747
400,-1.0194595792566008,-0.9993800857785884,2.4665111796795562,4.01,2.467155862229644
401,-1.0197823582385601,-0.9998827182643859,2.4563145949763303,4.02,2.4571592200876675
402,-1.0196528045499194,-0.9999891298014172,2.4461170403183576,4.03,2.4471595286069086
403,-1.0190664519338564,-0.9996944065565518,2.4359230615774288,4.04,2.437160774614439
404,-1.0180190951588286,-0.9989936964920668,2.4257372479901926,4.05,2.427166993772889
405,-1.0165067988032856,-0.9978822170319988,2.4155642295037856,4.06,2.4171822699245293
406,-1.0145259057958171,-0.9963552631686505,2.405408674034818,4.07,2.4072107343564895
407,-1.0120730456961753,-0.9944082160199097,2.3952752846442507,4.08,2.3972565649826723
408,-1.0091451427029512,-0.9920365518469919,2.3851687966308064,4.09,2.3873239854377917
409,-1.0057394233740498,-0.9892358515410276,2.3750939745457353,4.1,2.3774172640789026
410,-1.0018534240464914,-0.9860018105855037,2.365055609131868,4.109999999999999,2.3675407128896895
411,-0.9974849979424745,-0.9823302494999928,2.3550585141900267,4.12,2.357698686282726
412,-0.9926323219490734,-0.9782171247687966,2.345107523375999,4.13,2.3478955797948777
413,-0.987293903059374,-0.9736585402561225,2.3352074869313935,4.14,2.33813582867098
414,-0.9814685844633461,-0.9686507591071634,2.3253632683518304,4.1499999999999995,2.3284239063309435
415,-0.9751555512772193,-0.9631902161319756,2.315579740996019,4.16,2.3187643227154204
416,-0.96835433590065,-0.9572735306663257,2.3058617846393985,4.17,2.30916162250525
417,-0.961064822991482,-0.9508975199006939,2.2962142819761024,4.18,2.2996203832099376
418,-0.9532872540484574,-0.9440592126654117,2.2866421150731346,4.1899999999999995,2.2901452131205593
419,-0.945022231592785,-0.9367558636564096,2.277150161780713,4.2,2.2807407491225926
420,-0.9362707229400514,-0.9289849680823266,2.267743292102846,4.21,2.271411654364371
421,-0.9270340635545369,-0.9207442767097249,2.2584263645322586,4.22,2.2621626157770454
422,-0.9173139599786259,-0.9120318112789433,2.2492042223539044,4.2299999999999995,2.252998341442226
423,-0.9071124923305826,-0.9028458802586277,2.2400816899213356,4.24,2.2439235578037375
424,-0.8964321163646207,-0.8931850949023132,2.231063568910275,4.25,2.2349430067202927
425,-0.8852756650877963,-0.8830483855655126,2.2221546345537995,4.26,2.22606144235625
426,-0.8736463499289412,-0.8724350182367417,2.213359631863592,4.27,2.2172836279081016
427,-0.8615477614554704,-0.8613446112306575,2.204683271841764,4.28,2.2086143321647858
428,-0.848983869634586,-0.8497771519861861,2.1961302276877803,4.29,2.2000583259005015
429,-0.8359590236360434,-0.8377330139070851,2.187705131005065,4.3,2.1916203780992656
430,-0.8224779511743514,-0.8252129731769865,2.179412568011879,4.31,2.1833052520111433
431,-0.8085457573889255,-0.8122182254755133,2.1712570757610896,4.32,2.1751177010407488
432,-0.7941679232614194,-0.798750402516756,2.1632431383734465,4.33,2.167062464469418
433,-0.7793503035701144,-0.7848115883261584,2.155375183289001,4.34,2.159144263013219
434,-0.764099124381975,-0.7704043351669061,2.1476575775412976,4.35,2.151367794219878
435,-0.7484209800836205,-0.7555316790221507,2.140094624058945,4.36,2.1437377277085807
436,-0.732322829953179,-0.7401971545350547,2.132690557999183,4.37,2.136258700257581
437,-0.7158119942756408,-0.7244048093046765,2.125449543118008,4.38,2.1289353107455358
438,-0.6988961500050521,-0.7081592174323206,2.1183756681814176,4.39,2.1217721149535502
439,-0.6815833259775197,-0.6914654922101104,2.111472943422286,4.3999999999999995,2.1147736202359493
440,-0.6638818976796921,-0.6743292978414039,2.104745297047327,4.41,2.107944280068913
441,-0.6458005815780532,-0.6567568600812925,2.098196571798585,4.42,2.1012884884872203
442,-0.6273484290149799,-0.6387549756848468,2.091830521573793,4.43,2.0948105744204435
443,-0.6085348196782303,-0.6203310205512093,2.0856508081099143,4.4399999999999995,2.0885147959410983
444,-0.5893694546510997,-0.6014929564529526,2.079660997734094,4.45,2.0824053344383313
445,-0.5698623490511634,-0.5822493362426121,2.0738645581861697,4.46,2.076486288731842
446,-0.5500238242660902,-0.5626093074318003,2.0682648555168166,4.47,2.0707616691417843
447,-0.5298644997956808,-0.542582614043106,2.062865151065312,4.4799999999999995,2.06523539153144
448,-0.5093952847098112,-0.5221795966408261,2.05766859852081,4.49,2.0599112713404004
449,-0.4886273687325906,-0.5014111904537639,2.0526782410709115,4.5,2.054793017626911
450,-0.46757221296355245,-0.4802889215116281,2.0478970086412183,4.51,2.0498842271388575
451,-0.446241540247312,-0.45882490072618853,2.043327715229444,4.52,2.045188378433613
452,-0.4246473252035841,-0.4370318158590055,2.0389730563375315,4.53,2.040708826067597
453,-0.40280178393002103,-0.4149229213294493,2.0348356065051267,4.54,2.036448794876922
454,-0.380717363390769,-0.3925120258295685,2.0309178169475937,4.55,2.032411374370902
455,-0.3584067305041848,-0.36981347772629,2.027222013301668,4.56,2.028599513260467
456,-0.3358827609435404,-0.34684214824605963,2.0237503934816803,4.57,2.0250160141436435
457,-0.31315852766502744,-0.3236134124525,2.0205050256491432,4.58,2.0216635283702447
458,-0.29024728917773474,-0.30014312804358934,2.0174878462983656,4.59,2.018544551107705
459,-0.2671624775707283,-0.2764476120113141,2.0147006584605887,4.6,2.0156614166296856
460,-0.24391768631266264,-0.2525436152232877,2.012145130029009,4.61,2.0130162938485183
461,-0.2205266578397501,-0.22844829500251387,2.0098227922068714,4.62,2.0106111821119224
462,-0.1970032709481778,-0.20417918579789152,2.0077350380806753,4.63,2.0084479072835473
463,-0.17336152800743268,-0.17975416805422992,2.0058831213203656,4.64,2.006528118125914
464,-0.1496155420111929,-0.15519143540598448,2.004268155008217,4.6499999999999995,2.0048532830031456
465,-0.12577952348273078,-0.1305094603337016,2.0028911105979508,4.66,2.00342468691957
466,-0.10186776725199405,-0.10572695843590385,2.0017528170054564,4.67,2.0022434289088116
467,-0.07789463912168289,-0.08086285148167402,2.0008539598323045,4.68,2.001310419786405
468,-0.0538745624398825,-0.05593622942048129,2.0001950807230893,4.6899999999999995,2.000626380277247
469,-0.02982200459687691,-0.030966311535412145,1.999776576857432,4.7,2.0001918395273948
470,-0.005751463463943225,-0.005972406934061805,1.999598700577327,4.71,2.0000071340078027
471,0.01832254620804619,0.019026125422461827,1.9996615591503115,4.72,2.0000724068156344
472,0.04238550641224804,0.04400991694750499,1.999965114668776,4.7299999999999995,2.0003876073767395
473,0.06642290951377701,0.06895962970652125,2.000509184085549,4.74,2.000952491550829
474,0.0904202718639508,0.09385599653659044,2.0012934393857056,4.75,2.001766622138818
475,0.11436314738294326,0.11867986080155239,2.0023174078943784,4.76,2.002829369789699
476,0.1382371410929089,0.1434122155798906,2.003580472720159,4.77,2.00413991430231
477,0.16202792258379353,0.1680342420879533,2.005081873333511,4.78,2.005697246315314
478,0.18572123939408824,0.1925273471482359,2.0068207062794285,4.79,2.0075001693767884
479,0.20930293028897204,0.2168731995214276,2.0087959260234074,4.8,2.009547302382973
480,0.23275893841836762,0.24105376493135275,2.011006345929609,4.81,2.0118370823739267
481,0.2560753243376929,0.2650513396239562,2.013450639369931,4.82,2.0143677676722445
482,0.2792382788742388,0.28884858231462923,2.0161273409625324,4.83,2.017137441349411
483,0.302234135822397,0.312428544392515,2.019034847938177,4.84,2.020144015003022
484,0.32504938445114556,0.33577469826552747,2.022171421632604,4.85,2.0233852328268394
485,0.3476706818075561,0.35887096374573635,2.025535189102971,4.86,2.0268586759545792
486,0.3700848648003427,0.3817017323910353,2.029124144866239,4.87,2.03056176705739
487,0.3922789620478548,0.4042518897356447,2.0329361527572334,4.88,2.0344917751742524
488,0.41424020547520624,0.4265068353585785,2.036968947903943,4.89,2.0386458207538993
489,0.435956041645678,0.4484525007557821,2.0412201388174678,4.8999999999999995,2.0430208808864667
490,0.457414142811895,0.47007536499780367,2.0456872095939,4.91,2.0476137947028
491,0.4786024176726999,0.49136246817056506,2.0503675222252506,4.92,2.0524212689192467
492,0.4995090218221302,0.5123014226118934,2.0552583190164198,4.93,2.0574398835058214
493,0.5201223678773024,0.5328804219706785,2.060356725105061,4.9399999999999995,2.062666097455822
494,0.5404311352725575,0.5530882481289581,2.065659751081066,4.95,2.0680962546353103
495,0.5604242797076775,0.5729142760395357,2.0711642957022676,4.96,2.0737265896913404
496,0.5800910422385473,0.5923484765430587,2.0768671487028576,4.97,2.079553233998413
497,0.599420957999118,0.6113814172385427,2.0827649936908634,4.9799999999999995,2.0855722216232886
498,0.6184038645441396,0.6300042614903173,2.088854411130964,4.99,2.0917794952891273
499,0.6370299098026574,0.6482087656620389,2.095131881408794,5.0,2.0981709123207453
500,0.6552895596328951,0.6659872746749602,2.101593787972797,5.01,2.1047422505537585
501,0.6731736049696889,0.68333271599287,2.1082364205496003,5.02,2.1114892141913475
502,0.6906731685563048,0.7002385921402934,2.1150559784287832,5.03,2.1184074395934513
503,0.7077797112530528,0.7166989718634531,2.122048573812866,5.04,2.1254925009842647
504,0.7244850379157859,0.7327084800454227,2.129210235228232,5.05,2.132739916065023
505,0.7407813028379612,0.7482622864876881,2.1365369109926586,5.06,2.1401451515201755
506,0.7566610147506514,0.7633560936702842,2.144024472735066,5.07,2.1477036284061755
507,0.772117041375507,0.7779861236016333,2.1516687189630295,5.08,2.155410727413226
508,0.7871426135263837,0.7921491038674526,2.1594653786735747,5.09,2.1632617939914334
509,0.8017313287559652,0.805842252985537,2.16741011500271,5.1,2.1712521433338874
510,0.8158771545444466,0.8190632651701066,2.1754985289091446,5.11,2.1793770652102533
511,0.8295744310279799,0.8318102946056748,2.1837261628875853,5.12,2.1876318286454723
512,0.8428178732653062,0.844081939326241,2.192088504707019,5.13,2.1960116864391552
513,0.8556025730416398,0.8558772247910134,2.2005809911693404,5.14,2.2045118795221663
514,0.8679240002095957,0.8671955872430245,2.2091990118837117,5.1499999999999995,2.21312764114782
515,0.8797780035676149,0.8780368569318711,2.217937913052009,5.16,2.2218542009159092
516,0.8911608112770225,0.8884012412765254,2.22679300126075,5.17,2.2306867886286064
517,0.9020690308195591,0.8982893080388017,2.235759547274896,5.18,2.23962063797799
518,0.9124996484978616,0.9077019685725927,2.2448327898289353,5.1899999999999995,2.2486509900656255
519,0.9224500284820789,0.9166404612086022,2.2540079394107044,5.2,2.25777309675528
520,0.9319179114064485,0.9251063348289039,2.2632801820334145,5.21,2.2669822238603756
521,0.9409014125203395,0.9331014326804059,2.272644682991423,5.22,2.2762736541683593
522,0.9493990193988872,0.9406278764711337,2.2820965905952972,5.2299999999999995,2.285642690304577
523,0.9574095892190196,0.9476880507882889,2.2916310398818176,5.24,2.295084657438692
524,0.9649323456072794,0.9542845878722465,2.3012431562945803,5.25,2.3045949058370363
525,0.9719668750664893,0.9604203527760793,2.3109280593309838,5.26,2.3141688132646103
526,0.9785131229888873,0.966098428935842,2.320680866151393,5.27,2.3238017872407073
527,0.9845713892639831,0.9713221041727543,2.3304966951464094,5.28,2.333489267152387
528,0.9901423234899451,0.976094857144546,2.340370669458223,5.29,2.343226726230202
529,0.9952269197979086,0.9804203442596391,2.3502979204521455,5.3,2.3530096733907464
530,0.9998265112991344,0.9843023870644703,2.3602735911344803,5.31,2.362833654950699
531,1.0039427641654894,0.9877449601111825,2.3702928395130316,5.32,2.3726942562171423
532,1.0075776713542313,0.990752179310062,2.38035084189662,5.33,2.3825871029589707
533,1.010733545988585,0.9933282907684992,2.3904427961301282,5.34,2.3925078627642677
534,1.0134130144060662,0.9954776601159043,2.400563924761671,5.35,2.402452246288495
535,1.0156190088869794,0.9972047623118802,2.41070947813864,5.36,2.4124160083983526
536,1.0173547600759463,0.9985141719330553,2.4208747374294903,5.37,2.4223949492161148
537,1.0186237891097492,0.9994105539322989,2.4310550175682666,5.38,2.4323849150692127
538,1.0194298994651596,0.9998986548625418,2.4412456701189846,5.39,2.4423817993497274
539,1.0197771685408028,0.9999832945561439,2.451442086057161,5.3999999999999995,2.4523815432884133
540,1.0196699389874606,0.999669358249626,2.461639698465885,5.41,2.462380136647749
541,1.0191128098015394,0.9989617891426328,2.4718339851439977,5.42,2.4723736183384157
542,1.0181106271967344,0.9978655813792017,2.4820204711240854,5.43,2.482358076963492
543,1.016668475269204,0.9963857734387583,2.492194731098147,5.4399999999999995,2.4923296512945123
544,1.01479166647182,0.9945274419237398,2.50235239174894,5.45,2.5022845306834363
545,1.0124857319132898,0.9922956957303467,2.512489133985179,5.46,2.512218955414416
546,1.0097564114981497,0.9896956705886347,2.522600695078927,5.47,2.5221292169991383
547,1.0066096439238081,0.9867325239579695,2.5326828707036464,5.4799999999999995,2.5320116584193446
548,1.0030515565509717,0.9834114302637629,2.5427315168715827,5.49,2.5418626743200314
549,0.9990884551639097,0.9797375764613927,2.552742551769275,5.5,2.551678711156663
550,0.9947268136371077,0.9757161579132547,2.562711957490207,5.51,2.561456267299601
551,0.9899732635249512,0.9713523745650181,2.572635781663708,5.52,2.5711918930988147
552,0.9848345835911031,0.9666514274073131,2.5825101389794454,5.53,2.580882190911787
553,0.9793176892942806,0.961618515209313,2.5923312126069704,5.54,2.590523815097411
554,0.9734296222471093,0.9562588315109136,2.6020952555099846,5.55,2.6001134719785295
555,0.9671775396647193,0.9505775618605282,2.611798591655122,5.56,2.6096479197756275
556,0.9605687038196716,0.9445798812858249,2.6214376171152343,5.57,2.6191239685140872
557,0.9536104715197271,0.9382709519850925,2.6310088010673276,5.58,2.6285384799072524
558,0.9463102836248451,0.9316559212272806,2.6405086866854655,5.59,2.6378883672174713
559,0.9386756546196786,0.9247399194491569,2.649933891929095,5.6,2.6471705950971267
560,0.9307141622576486,0.9175280585384095,2.659281110227449,5.61,2.656382179411581
561,0.9224334372925063,0.9100254302919367,2.6685471110608128,5.62,2.6655201870458303
562,0.9138411533130559,0.9022371050389595,2.6777287404396097,5.63,2.674581735696587
563,0.9049450166965013,0.8941681304190325,2.6868229212824106,5.64,2.6835639936513616
564,0.8957527566955811,0.8858235303054129,2.695826653694137,5.6499999999999995,2.6924641795560684
565,0.8862721156743945,0.8772083038646736,2.704737015145867,5.66,2.7012795621725507
566,0.876510839507496,0.8683274247438527,2.713551160557799,5.67,2.710007460127343
567,0.866476668156497,0.859185840376816,2.7222663222870884,5.68,2.7186452416529185
568,0.856177326438075,0.8497884714019328,2.7308798100223926,5.6899999999999995,2.727190324322551
569,0.845620514996889,0.8401402111835178,2.739389010587109,5.7,2.735640174779886
570,0.8348139014965197,0.8302459254298974,2.747791387653421,5.71,2.7439923084642106
571,0.8237651120411079,0.8201104519012956,2.7560844813694025,5.72,2.7522442893323635
572,0.8124817228399587,0.8097386002011259,2.7642659079015357,5.7299999999999995,2.760393729578142
573,0.8009712521268841,0.7991351516445881,2.7723333588951427,5.74,2.768438289350016
574,0.7892411523456102,0.7883048591988291,2.780284600855331,5.75,2.7763756764678864
575,0.7772988026120456,0.7772524474892163,2.7881174744511705,5.76,2.7842036461395883
576,0.765151501463739,0.7659826128666285,2.795829893745919,5.77,2.791920000677756
577,0.7528064599062867,0.7545000235309213,2.8034198453562174,5.78,2.7995225892176534
578,0.740270794765937,0.7428093197060426,2.810885387543274,5.79,2.807009307436495
579,0.727551522357054,0.7309151138625214,2.818224649239147,5.8,2.814378097274766
580,0.7146555524725722,0.7188219909833498,2.8254358290113006,5.81,2.8216269466599804
581,0.7015896827049528,0.7065345088694918,2.83251719396872,5.82,2.8287538892333006
582,0.6883605931045884,0.6940571984815237,2.8394670786129113,5.83,2.835757004079398
583,0.6749748411819734,0.6813945643141079,2.846283883637207,5.84,2.8426344154598957
584,0.6614388572593796,0.6685510848002555,2.852966074677831,5.85,2.8493842925507065
585,0.64775894017712,0.6555312127425068,2.8595121810202473,5.86,2.856004849183552
586,0.6339412533588882,0.6423393757683815,2.8659207942643685,5.87,2.8624943435919135
587,0.6199918212399865,0.6289799768076044,2.8721905669522267,5.88,2.868851078161653
588,0.6059165260616729,0.6154573945888347,2.878320211161756,5.89,2.875073399186504
589,0.5917211050341585,0.6017759841537516,2.8843084970703563,5.8999999999999995,2.881159696628615
590,0.5774111478701747,0.5879400773865281,2.8901542514919445,5.91,2.8871084038843184
591,0.5629920946903739,0.5739539835568822,2.895856356391192,5.92,2.892917997555256
592,0.5484692343011611,0.5598219898750024,2.9014137473786876,5.93,2.8985869972250033
593,0.5338477028449404,0.5455483620568293,2.9068254121907344,5.9399999999999995,2.9041139652412924
594,0.5191324828220734,0.531137344898252,2.912090389157508,5.95,2.909497506503932
595,0.504328402483234,0.516593162856933,2.9172077656632927,5.96,2.9147362682585096
596,0.48944013559016436,0.5019200206405524,2.9221766766024815,5.97,2.919828939895949
597,0.4744722015422488,0.4871221038004113,2.926996302835015,5.9799999999999995,2.9247742527579703
598,0.4594289658656393,0.47220357932939094,2.931665869644905,5.99,2.9295709799485166
599,0.4443146410610799,0.45716859626338857,2.936184645205442,6.0,2.9342179361511698
600,0.4291332878059173,0.44202128628540505,2.940551939054659,6.01,2.9387139774526045
601,0.4138888165052287,0.42676576433158764,2.9447671005845657,6.02,2.943058001172085
602,0.39858498918634144,0.41140612919856046,2.9488295175476127,6.03,2.947248945697032
603,0.3832254217304726,0.3959464641514831,2.952738614583794,6.04,2.9512857903246674
604,0.3678135864345948,0.3803908375323097,2.9564938517717265,6.05,2.9551675551097447
605,0.35235281489611975,0.3647433033678302,2.960094723206959,6.06,2.958893300718352
606,0.33684630121238684,0.34900790197708703,2.9635407556107234,6.07,2.962462128287803
607,0.3212971054864423,0.3331886605778525,2.966831506972203,6.08,2.9658731792925876
608,0.30570815763003356,0.31728959389186323,2.9699665652273657,6.09,2.969125635416392
609,0.29008226145428195,0.30131470474860916,2.972945546977268,6.1,2.972218718430155
610,0.2744220990379573,0.28526798468746517,2.9757680962486637,6.11,2.975151690076159
611,0.25873023536284057,0.2691534145580344,2.9784338832996355,6.12,2.9779238519581313
612,0.24300912320516732,0.2529749651185716,2.980942603472878,6.13,2.980534545437341
613,0.22726110827175522,0.2367365976324408,2.9832939760991226,6.14,2.9829831515346696
614,0.21148843456895483,0.22044226446254195,2.9854877434530973,6.15,2.985269090838634
615,0.1956932499922009,0.20409590966371166,2.9875236697642924,6.16,2.9873918234193484
616,0.17987761212352846,0.1877014695730903,2.9894015402846725,6.17,2.989350848748394
617,0.16404349422411454,0.17126287339852517,2.991121160415346,6.18,2.9911457056245903
618,0.14819279140852276,0.1547840438050503,2.992682354894081,6.1899999999999995,2.99277597210563
619,0.13232732698704924,0.13826889749953514,2.994084967045422,6.2,2.9942412654455817
620,0.11644885896227959,0.12172134581361128,2.995328858094999,6.21,2.995541242038219
621,0.10055908666567931,0.10514529528497579,2.99641390654953,6.22,2.99667559736618
622,0.0846596575198473,0.08854464823723408,2.9973400076438197,6.2299999999999995,2.997644065955926
623,0.06875217391180083,0.07192330335840744,2.9981070728559502,6.24,2.998446421338494
624,0.052838200162509084,0.05528515627828149,2.9987150294916987,6.25,2.9990824760160315
625,0.036919269577690296,0.038634100144741654,2.9991638203390716,6.26,2.9995520814340932
626,0.020996891564799183,0.021974026199301572,2.9994534033936855,6.27,2.999855127959701
627,0.005072558800969078,0.005308824351985363,2.9995837516555897,6.28,2.9999915448651575
628,-0.010852245563374722,-0.011357616244230043,2.9995548529979588,6.29,2.9999613003175987
629,-0.026776040680613622,-0.028021406619243804,2.9993667101079318,6.3,2.9997644013743
630,-0.04269734077711339,-0.04467865741170729,2.9990193404997325,6.31,2.999400893983715
631,-0.05861464793490705,-0.06132547829477641,2.998512776600036,6.32,2.998870862992259
632,-0.07452644489925178,-0.07795797740152845,2.997847065905402,6.33,2.998174432156839
633,-0.09043118792742401,-0.09457226074987607,2.997022271211439,6.34,2.997311764163124
634,-0.10632729969399651,-0.11116443166676147,2.996038470913213,6.35,2.996283060649583
635,-0.12221316226779537,-0.12773059021147296,2.9948957593762517,6.36,2.995088562237269
636,-0.1380871101755739,-0.14426683259789144,2.993594247377367,6.37,2.9937285485653895
637,-0.15394742356733246,-0.16076925061552558,2.9921340626143365,6.38,2.992203338332651
638,-0.16979232149798942,-0.17723393104914942,2.9905153502833683,6.39,2.9905132893444053
639,-0.18561995533996156,-0.1936569550969246,2.9887382737231007,6.4,2.988658798565602
640,-0.20142840234094994,-0.21003439778685873,2.9868030151237694,6.41,2.9866403021795755
641,-0.21721565934101963,-0.2263623273915105,2.984709776300003,6.42,2.9844582756526665
642,-0.23297963666273996,-0.24263680484081565,2.982458779525603,6.43,2.9821132338047156
643,-0.24871815218790655,-0.2588538831329796,2.980050268428493,6.4399999999999995,2.9796057308854276
644,-0.2644289256340202,-0.2750096067433729,2.977484508943919,6.45,2.976936360656649
645,-0.28010957304335876,-0.29110001103139327,2.9747617903238255,6.46,2.9741057564805553
646,-0.2957576014971405,-0.3071211216453072,2.971882426200233,6.47,2.971114591413789
